ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
248,Why are we all here? Because all of our mothers granted us the gift of life and did not abort us. All life has value. #ProLifeYouth,Legalization of Abortion,AGAINST,is opposed(is the legalization of abortion(x)) ∧ ProLifeYouth → opposed,∀x (is abortion(x) → ¬has value(x)) → opposed,∀x (has value(x) → ¬is the legalization of abortion(x)) ∧ ∀x (is a mother(x) → ¬is the legalization of abortion(x)) → opposed,∀x (is a mother(x) → ¬is the legalization of abortion(x)) ∧ ∀x (has value(x) → ¬is the legalization of abortion(x)) ∧ ProLifeYouth → opposed
249,"Canada's legal definition of ""human being"" is based on 17th century science. It's time for an update. #ProLifeYouth #cdnpoli",Legalization of Abortion,AGAINST,∀x ((is the legalization of abortion(x) → is outdated and needs to be updated(x)) ∧ is a pro-life stance(x)) → opposed,∃x(is a definition(x) ∧ is human being(x) ∧ is outdated(x)) → ¬allows legalization of abortion(x) → opposed,∀x (is a human being(x) → ¬is aborted(x)) ∧ ∀x (is opposed to abortion(x) → ¬is a human being(x)) → opposed,∃x (is a legal definition(x) ∧ is human being(x) ∧ is outdated(x)) → ¬allows legalization of abortion(x) → opposed
250,"Why is bacteria considered life on Mars, but a heartbeat is not considered life on earth? #heartbeat",Legalization of Abortion,AGAINST,"∀x ((is bacteria(x) ∧ is considered life(x) ∧ is considered life on Mars(x)) ∧ (has a heartbeat(x) ∧ ¬is considered life(x) ∧ is considered life on Earth(x))) → Opposed to the given target ""Legalization of Abortion"" to is the legalization of abortion(x) → opposed",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (has a heartbeat(x) → ¬is life(x)) ∧ ¬is abortion(x) → ¬is life(x) → neutral,"∀x ((is bacteria(x) ∧ is considered life(x) ∧ is considered life on Mars(x)) ∧ (has a heartbeat(x) ∧ ¬is considered life(x) ∧ is considered life on Earth(x))) → Opposed to the given target ""Legalization of Abortion"""
251,"@umich Unjustified homicide should ALWAYS be illegal, including #ProlifeYouth",Legalization of Abortion,AGAINST,∀x ((is unjustified homicide(x) ∧ ¬should be illegal(x)) → ¬is the legalization of abortion(x)) → opposed,∀x (is unjustified homicide(x) → ¬is legal(x)) ∧ is abortion(x) → is unjustified homicide(x) → opposed,∀x (is homicide(x) ∧ is illegal(x) → ¬is legalization of abortion(x)) → opposed,∀x ((is unjustified homicide(x) ∧ should be illegal(x)) → ¬is the legalization of abortion(x)) → opposed
252,#ProLifeYouth know that human life in the womb is as valuable as human life outside the womb.,Legalization of Abortion,AGAINST,"∀x (is as valuable as y(x, y) ∧ #ProLifeYouth) → ¬is the legalization of abortion(x) → opposed",∀x (is in the womb(x) → has value/is valuable(x)) ∧ is abortion(x) ends is in the womb(x) → ¬is legal(is abortion(x)) → opposed,∀x (values human life(x) → ¬is the legalization of abortion(x)) → opposed,∀x (is in the womb(x) → values human life(x)) ∧ is abortion(x) ends is in the womb(x) → ¬is legal(is abortion(x)) → opposed
253,The world is waking up to the fact that killing babies is wrong. No matter what. #ProLifeYouth,Legalization of Abortion,AGAINST,∀x ((is the legalization of abortion(x) ∧ is recognized by the world(x)) → is wrong(x)) → opposed,∀x (is abortion(x) → (is legal(x) → is wrong(is killing(is a baby(x))))) → opposed,∀x (is the legalization of abortion(x) → ¬is wrong(x) ∧ ¬is a baby(x)) → opposed,∀x (is the legalization of abortion(x) → ¬is wrong(killing(baby(x)))) → opposed
254,"#ThingsYouDontSayAsAPolitician: ""I'm personally opposed to #abortion, but..."" Abortion is WRONG. Period. youth",Legalization of Abortion,AGAINST,∀x (is personally opposed to abortion(x) ∧ believes abortion is wrong(x)) → ¬supports the legalization of abortion(x) → opposed,∃x (is abortion(x) → is wrong(x)) ∧ is the legalization of abortion(is abortion) → is opposed(is the legalization of abortion(is abortion)) → opposed,∀x (is opposed to abortion(x) ∧ is legal(x) → is supported(x)) → support,∀x (is personally opposed to abortion(x) ∧ believes abortion is wrong(x)) → ¬supports the legalization of abortion(x) → opposed
255,Why don't black lives matter in the womb?,Legalization of Abortion,AGAINST,∀x (represents black lives(x) ∧ is the womb(x)) → ¬is the legalization of abortion(x) → opposed,∀x ((is abortion(x) ∧ is a life(x) ∧ is black(x) ∧ is in the womb(x)) → is opposed(x)) → opposed,Not Refer → neutral,∀x ((is black life(x) ∧ is in the womb(x)) → ¬is legalization of abortion(x)) → opposed
256,"@LogicOfLife7 I don't confuse ""right to life"" with 'right-to-use-someone's-body-without-consent'. Do you? #rapeculture",Legalization of Abortion,FAVOR,"∀x ((¬confuses the ""right to life"" with the ""right to use someone's body without consent""(x) ∧ questions if the listener confuses the ""right to life"" with the ""right to use someone's body without consent""(x)) ∧ is related to rape culture(x)) → opposed",Not Refer → neutral,∀x (is the right to life(x) ∧ ¬is the right to use someone's body without consent(x) → is the legalization of abortion(x)) → support,"∀x ((¬confuses the ""right to life"" with the ""right to use someone's body without consent""(x) ∧ questions if the listener confuses the ""right to life"" with the ""right to use someone's body without consent""(x)) ∧ is related to rape culture(x)) → opposed"
257,@mikeboydprice @Jake_Witmer @ProLifeLiberty Where did we get that right? When did we get that right- at conception? #antichoice,Legalization of Abortion,AGAINST,∀x ((obtained the right(x) ∧ is conception(x)) → is the legalization of abortion(x)) ∧ is anti-choice(x) → opposed,∃x (is right to life(x) → is conception(x)) ∧ is opposed(is legalization of abortion(x)) → opposed,∀x (is the right to life(x) ∧ begins at conception(x) → ¬is the legalization of abortion(x)) → opposed,∀x ((obtained the right(x) ∧ is conception(x)) → is the legalization of abortion(x)) ∧ is anti-choice(x) → opposed
258,@LogicOfLife7 I don't think I have a right to use someone else's body without consent. Do you? #rapeculture,Legalization of Abortion,FAVOR,∀x ((believes they don't have the right to use someone else's body without consent(x) ∧ questions if they have the right to use someone else's body without consent(x)) → has a negative attitude towards the topic(is the legalization of abortion(x))) → opposed,∀x (is abortion(x) → (requires consent(x) ∧ is legalization(x))) ∧ (is legalization(x) → is a woman's right(x)) → support,∀x (is a consent(x) → ¬is a use of a body(x)) ∧ ¬is a legalization of abortion(x) → neutral,∀x ((believes they don't have the right to use someone else's body without consent(x) ∧ questions if they have the right to use someone else's body without consent(x)) → has a negative attitude towards the topic(is the legalization of abortion(x))) → opposed
259,"@LogicOfLife7 No one is advocating ""punishment"". Would you force ppl to give birth against their wills? #rapeculture",Legalization of Abortion,FAVOR,∀x (¬is advocating punishment(x) ∧ is forced to give birth against their wills(x)) → is the legalization of abortion(x) → support,"∀x (questions y(x, forces birth against will(x)) → implies choice/legalization(x)) ∧ implies choice/legalization(x) → is supportive(target) → support",∀x (¬is punishment(x) ∧ ¬is forcing people to give birth against their wills(x) → is the legalization of abortion(x)) → support,∀x (¬is advocating punishment(x) ∧ is forced to give birth against their wills(x) → is the legalization of abortion(x)) → support
260,"@LogicOfLife7 Premise is wrong. Nothing on earth has a ""right"" to use someone's body w/out consent. #rapeculture",Legalization of Abortion,FAVOR,∀x ((has the right to use someone's body without consent(x) ∧ ¬is mentioned(x)) → is opposed(is the legalization of abortion(x))) → opposed,∀x (is abortion(x) → (∃y (requires consent(y)) ∧ ¬sentence is supportive of(x))) → support,∀x (is a right(x) → is consent(x)) ∧ ∀x (¬is consent(x) → ¬is abortion(x)) → support,∀x (is abortion(x) → (¬has the right to use someone's body without consent(x) ∧ ¬supports(x))) → opposed
261,@UCBerkeley No Such Thing As An Unforced #ProlifeYouth,Legalization of Abortion,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"suggests support(""pro-life youth"") → is opposed(is legalization of abortion(abortion)) → opposed",∀x (is a pro-life youth(x) → ¬is unforced(x)) ∧ ¬is in favor of the legalization of abortion(x) → opposed,∀x (is pro-life youth(x) → ¬is unforced(x) ∧ ¬is in favor of the legalization of abortion(x)) → opposed
262,In Ireland the unborn child has constitutional protection. Long may this continued.Youth,Legalization of Abortion,AGAINST,∀x ((has constitutional protection(x) ∧ ¬is the legalization of abortion(x)) → is opposed(x)) → opposed,∀x (has constitutional protection(is abortion(x)) ∧ is continued(has constitutional protection(is abortion(x))) → speaker is opposed to(is legalized(is abortion(x)))) → opposed,∀x (is an unborn child(x) ∧ has constitutional protection(x) → ¬is legalized abortion(x)) ∧ is opposed to legalized abortion(x) → opposed,∀x (has constitutional protection(x) ∧ is opposed to(is legalized(is abortion(x)))) → opposed
263,"#ProLifeYouth have no chill, and we're dang proud of it. Human rights injustices should never be treated lightly. #prolifegen",Legalization of Abortion,AGAINST,∀x ((is ProLifeYouth(x) ∧ ¬treats human rights injustices lightly(x)) → ¬supports the legalization of abortion(x)) → opposed,∀x(is pro-life(x) → opposes the legalization of abortion(x)) ∧ ¬∃x(is pro-life(x) ∧ supports the legalization of abortion(x)) → opposed,∀x (is viewed as a serious issue by pro-life youth(x) ∧ is a human rights injustice(x) → ¬is the legalization of abortion(x)) → opposed,∀x ((is ProLifeYouth(x) ∧ treats human rights injustices lightly(x)) → ¬supports the legalization of abortion(x)) → opposed
264,#ProLifeYouth if you are truly a feminist you would be fighting for the woman's life that is in the womb. #AllLivesMatter,Legalization of Abortion,AGAINST,∀x ((is a feminist(x) ∧ is a woman(x) ∧ is in the womb(x)) → is fighting for the life of the woman in the womb(x)) ∧ is opposed to the legalization of abortion(x) → opposed,"∀x (is feminist(x) → opposes y(x, is legalization of abortion(y))) → opposed",∀x (is a feminist(x) → ¬is the legalization of abortion(x) ∧ ¬is in line with the #AllLivesMatter movement(x)) → opposed,"∀x (is feminist(x) → opposes(y, is legalization of abortion(y))) ∧ is in line with the #AllLivesMatter movement(x) → opposed"
265,"@kfadich Every sperm is apparently sacred, and entitled to use of someone's body. #rapeculture #worstargumentever",Legalization of Abortion,FAVOR,∀x ((is the argument for the legalization of abortion(x) ∧ equates the belief that every sperm is sacred with entitlement to use someone's body(x)) ∧ (criticizes the argument(x) ∧ is the worst argument ever(x) ∧ is related to rape culture(x))) → opposed,Not Refer → neutral,∀x (is a sperm(x) → ¬is a person(x) ∨ ¬is a body(x) ∨ ¬is an argument(x) ∨ ¬is culture(x)) ∧ ∀x (is legalization(x) → is abortion(x)) → support,∀x ((is the argument for the legalization of abortion(x) ∧ equates the belief that every sperm is sacred with entitlement to use someone's body(x)) ∧ (criticizes the argument(x) ∧ is the worst argument ever(x) ∧ is related to rape culture(x))) → opposed
266,A nation that kills it's own children is a nation without hope. -Pope Saint John Paul II #ProLifeYouth #AllLivesMatter,Legalization of Abortion,AGAINST,∀x ((is the legalization of abortion(x) → kills children(x)) ∧ (kills children(x) → represents a nation without hope(x))) → is opposed(x) → opposed,∀x (is abortion(x) → (is legal(x) → ¬involves killing(x))) ∧ ∀x (¬involves killing(x) → gives hope(x)) → opposed,∀x (is the legalization of abortion(x) → ¬is hope(x) ∧ is a nation(x) ∧ kills its own children(x)) → opposed,∀x (is the legalization of abortion(x) → (kills children(x) ∧ represents a nation without hope(x))) → opposed
267,@k8write95: 1/3 of my generation is missing. And it can't be changed. But we can change the future. #ProLifeYouth,Legalization of Abortion,AGAINST,is opposed(x) ∧ is the legalization of abortion(x) → opposed,∃x (is legal(x) → is abortion(x)) ∧ (is abortion(x) → causes missing lives/generation(x)) ∧ is opposed(legalization of abortion) → opposed,∀x (is aborted(x) → ¬is a generation(x) ∧ is missing(x)) ∧ ¬is the future(x) ∧ is opposed to abortion(x) → opposed,∀x (is legal(x) → is abortion(x)) ∧ (is abortion(x) → causes missing generation(x)) ∧ is opposed(legalization of abortion) → opposed
268,"The causes & circumstances of pregnancies vary, but one thing is unwavering: a human with a right to life. #ProLifeYouth",Legalization of Abortion,AGAINST,∀x (is a human with a right to life(x) → is opposed(is the legalization of abortion(x))) → opposed,∀x(is a pregnancy(x) → ∃y(has causes/circumstances(y) ∧ has a right to life(x))) ∧ ¬∃x(is legalization of abortion(x) ∧ is abortion(x)) → opposed,∀x (has a right to life(x) → ¬is opposed to the legalization of abortion(x)) → opposed,∀x (is a human with a right to life(x) → is opposed(is the legalization of abortion(x))) → opposed
269,@bethanyshondark do you mean Bristol? She was just being honest about her feelings - many can relate - hope they choose life too!,Legalization of Abortion,AGAINST,∀x ((is honest about their feelings(x) ∧ can relate(x)) → chooses life(x)) → opposed,∃x (is defending(x) ∧ is being honest(x) ∧ is feelings(x) ∧ can relate(x) ∧ is choosing life(x) ∧ implies opposition to abortion(x)) → opposed,∀x (epressed their feelings(x) ∧ can relate(x) → ¬is the legalization of abortion(x)) → neutral,∀x ((expresses honest feelings(x) ∧ can relate(x)) → chooses life(x)) → opposed
270,@prolife_wife Yup. The women in the womb are as precious as those who are outside of it. #ProLifeYouth #AllLivesMatter,Legalization of Abortion,AGAINST,∀x ((is a woman(x) ∧ is inside the womb(x)) → is precious(x)) ∧ (is the legalization of abortion(x)) → opposed,∀x(is a woman(x) ∧ is inside the womb(x) → is precious(x)) ∧ ∀x(is abortion(x) → ¬is legalized(x)) → opposed,∀x (is a life(x) → ¬is aborted(x)) → opposed,∀x ((is a woman(x) ∧ is inside the womb(x)) → is precious(x)) ∧ ∀x(is abortion(x) → ¬is legalized(x)) → opposed
271,"Size,Level of development, Environment,Degree of dependency do not affect a human's value. . A fetus is a human being #ProLifeYouth",Legalization of Abortion,AGAINST,∀x ((is the legalization of abortion(x) → affects a human's value(x)) ∧ (is a fetus(x) → is a human being(x))) → is opposed(x) → opposed,∀x (is a fetus(x) → is a human(x)) ∧ ¬allows abortion(x) → opposed,∀x (is a human being(x) → ¬is legal(x)) → opposed,∀x ((is legalization of abortion(x) → ¬affects human's value(x)) ∧ (is fetus(x) → is human being(x))) → Support
272,A nation that kills its own children is a nation without hope. -Pope Saint John Paul II #ProLifeYouth #AllLivesMatter,Legalization of Abortion,AGAINST,∀x (is the legalization of abortion(x) → (kills its own children(x) ∧ is a nation without hope(x))) → opposed,∀x (involves killing(x) ∧ involves children(x) → ¬gives hope(x)) ∧ (is legalization(is abortion(x)) → involves killing(x) ∧ involves children(x)) → opposed,∀x (is the legalization of abortion(x) → ¬is hope(x) ∧ is a nation(x)) → opposed,∀x (is the legalization of abortion(x) → (kills its own children(x) ∧ is a nation without hope(x))) → opposed
273,"#Abstinence proponent #BristolPalin, pregnant with second child, conceives of #humility. #MirthControl #BirthControl",Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) ∧ ¬is the legalization of abortion(x) → neutral,∀x (¬(is related to legalization of abortion(x) ∨ is an abstinence proponent(x) ∨ is pregnant(x) ∨ considers humility(x)) → ¬is related to legalization of abortion(x)) → neutral,∀x (is mentioned(x) ∨ is referenced(x) → is the legalization of abortion(x)) → neutral
274,"Your life, your body, your choice. #womenshealth #womensrights",Legalization of Abortion,FAVOR,∀x (supports personal choice and women's rights(x) → is the legalization of abortion(x)) → support,∀x ((is a choice(x) ∧ concerns women's health/rights(x)) → is legal(is abortion(x))) → support,∀x (is the legalization of abortion(x) → is supported(x)) → support,∀x ((supports personal choice(x) ∧ concerns women's health/rights(x)) → is legal(is abortion(x))) → support
275,"@CandiesOrg Oops she did it again Bristol is PREGNANT. Candies is a waste. U paid her 400,000 for WHAT? PPL Send ur $ to",Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬is mentioned(x) → ¬is the target (""legalization of abortion"")(x)) → neutral",Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
276,"I get the whole ""Kill your darlings"" advice, but I feel like an abortionist with all these unfinished stories. #Writing #Literary",Legalization of Abortion,AGAINST,∀x ((is an abortionist(x) ∧ has unfinished stories(x)) → is opposed(is the legalization of abortion(x))) → opposed,∀x (¬(is mentioned(x) ∨ is referenced(x)) ∧ ¬is about abortion(x) ∧ ¬takes a stance on legalization(x)) → neutral,∀x (is related to the legalization of abortion(x) ∧ is related to writing(x) → ¬is related to abortion(x)) → neutral,∀x ((is an abortionist(x) ∧ has unfinished stories(x)) → is opposed(is the legalization of abortion(x))) → opposed
277,"Bristol Palin doesn't want any lectures, you guys. That's her job. #hypocrisy #15minutes",Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,The attitude towards the legalization of abortion is Neutral. → neutral,∀x (is mentioned(x) → is the legalization of abortion(x)) → Against
278,"I don't plan on ever having an abortion, but here's the thing ...I don't think anyone ever PLANS on it.",Legalization of Abortion,FAVOR,∀x (¬plans on having an abortion(x) → ¬supports the legalization of abortion(x)) → neutral,"∀x(is an abortion(x) → (¬is planned(x) ∧ is legal(x))) ∧ ¬is planned(is the speaker(x), is an abortion(x)) → support",∀x (is planned(x) ∧ is not planned(x)) → ¬is the legalization of abortion(x) → neutral,"∀x (is an abortion(x) → (¬plans(x) ∧ is legal(x))) ∧ ¬plans(the speaker, is an abortion) → Support"
279,RT @Esmerald_Kiczek: Children are the greatest blessing which God has bestowed on man and woman. -Pope Francis,Legalization of Abortion,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x(are children(x) → is a blessing(x)) ∧ ∀x(is legalization of abortion(x) → ¬is a blessing(x)) → is opposed to y(is legalization of abortion(x),x) → opposed",∀x (is a blessing(x) ∧ is a child(x) → ¬is aborted(x)) ∧ ¬is opposed to abortion(x) → opposed,"∀x (is a child(x) → is a blessing(x)) ∧ ∀x (is legalization of abortion(x) → ¬is a blessing(x)) → is opposed to y(is legalization of abortion(x), x) → opposed"
280,"My body, my life. You fuck it up in a way I'm not prepared for and I will kill you.",Legalization of Abortion,FAVOR,∀x ((is the legalization of abortion(x) → interferes with the speaker's body and life(x)) ∧ interferes with the speaker's body and life(x) → is harm or kill(x)) → opposed,Not Refer → neutral,Not Refer → neutral,∀x ((is the legalization of abortion(x) → interferes with the speaker's body and life(x)) ∧ interferes with the speaker's body and life(x) → is harm or kill(x)) → opposed
281,"'Cursed be anyone who takes a bribe to shed innocent blood.' And all the people shall say, 'Amen.' Deuteronomy 27:25 #dropsmic",Legalization of Abortion,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (is a bribe(x) ∧ sheds blood(x) ∧ is innocent(x) → is cursed(x)) ∧ is abortion(x) → sheds blood(x) ∧ is innocent(x) → opposed,∀x (is a bribe(x) ∧ is innocent(x) → ¬is legal(x)) → opposed,∀x (is a bribe(x) ∧ sheds blood(x) ∧ is innocent(x) → is cursed(x)) ∧ is abortion(x) → sheds blood(x) ∧ is innocent(x) → opposed
282,"@saadoescatholic: #Americans have the right to #life #liberty and the #pursuitofhappiness, so why dont #unborn Americans?",Legalization of Abortion,AGAINST,"∀x ((is an unborn American(x) ∧ ¬has the right to life, liberty, and the pursuit of happiness(x)) → is the legalization of abortion(x)) → opposed","∀x (is legal(is abortion(x)) → ¬has right to life, liberty, pursuit of happiness(is unborn Americans(x))) → opposed","∀x (is unborn(x) → ¬has the right to life, liberty, and the pursuit of happiness(x)) ∧ ∀x (is a human being(x) → is opposed to the legalization of abortion(x)) → opposed","∀x ((is an unborn American(x) ∧ ¬has the right to life, liberty, and the pursuit of happiness(x)) → is the legalization of abortion(x)) → opposed"
283,"Messed up: Being outraged that it's legal to distribute images of abortion, but being fine with abortion being legal. #No2Trudeau",Legalization of Abortion,AGAINST,∀x (is outraged about distributing images of abortion(x) ∧ is fine with the legalization of abortion(x)) → ¬is the legalization of abortion(x) → opposed,the sentence is supportive of(is abortion(x)) ∧ the sentence is opposed to(is legal(is the distribution of images(x))) → support,∀x (is legal(x) ∧ is abortion(x) → ¬is distributed(x) ∨ ¬is an image(x) ∨ is outraged(x) ∧ ¬is fine(x)) → opposed,∀x (is outraged about distributing images of abortion(x) ∧ is fine with the legalization of abortion(x)) → ¬is the legalization of abortion(x) → opposed
284,It hurts my 2 C ppl more offended over a flag/symbol than deaths/abortions of millions of innocent children! #flag #Mississippi,Legalization of Abortion,AGAINST,∀x ((is offended(x) ∧ is a flag/symbol(x)) → (is a death(x) ∨ is an abortion(x))) ∧ (is an abortion(x) → is an innocent child(x)) ∧ ¬is the legalization of abortion(x) → opposed,(∀x (causes offense(x) < causes deaths(allows abortion(are children(x))) ∧ are innocent(x)) → ¬is the legalization of abortion(x)) → opposed,∀x (is offended(x) ∧ (is a flag(x) ∨ is a symbol(x)) → ¬is legalization(x)) → opposed,∀x ((is offended(x) ∧ is a flag/symbol(x)) → (is a death(x) ∨ is an abortion(x))) ∧ (is an abortion(x) → is an innocent child(x)) ∧ ¬is the legalization of abortion(x) → opposed
285,@crazygranny56 More #blacks killed by abortion than during #slavery #ConfederateFlag,Legalization of Abortion,AGAINST,∀x ((is the legalization of abortion(x) ∧ kills more black people(x)) ∧ (is related to slavery(x) ∨ is related to the Confederate flag(x))) → opposed,∃x (is abortion(x) ∧ is legalization of(x) ∧ kills/causes death(x) ∧ is black people(x)) ∧ ¬∃y (is slavery(y) ∧ kills/causes death(y) ∧ is black people(y)) → opposed,∀x (is legalized abortion(x) → ¬is abortion(x)) ∧ ∀x (is abortion(x) → ¬is slavery(x)) ∧ ∀x (is slavery(x) → ¬is black people(x)) → opposed,∀x ((is legalized abortion(x) ∧ causes death(x) ∧ is black people(x)) ∧ (is related to slavery(x) ∨ is related to the Confederate flag(x))) → opposed
286,Dear #BristolPalin. STOP. Just FUCKING STOP. You have choices. It's called #abortion. Take it or leave it but quit whining. #fem2,Legalization of Abortion,FAVOR,∀x ((is Bristol Palin(x) ∧ is whining(x)) → (is the legalization of abortion(x) ∧ is an option or choice(x))) → opposed,Not Refer → neutral,∀x (is the legalization of abortion(x) → is supported(x)) → support,∀x ((is Bristol Palin(x) ∧ is whining(x)) → (is the legalization of abortion(x) ∧ is an option or choice(x))) → opposed
287,"If we ever forget we're one Nation under GOD, then we will be a Nation gone under. #Reagan #Christian #2A #DogLover #Conservative",Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (epresses Christian/conservative values(x) ∧ ¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Legalization of Abortion""(x)) → neutral",∀x (is God(x) → ¬is legal(is abortion(x))) → opposed,∀x (expresses Christian/conservative values(x) → ¬is the legalization of abortion(x)) → neutral
288,RT @dave_gosh: Im Prolife and Abortion has and will always be taking a life! #ChooseLife #Christians #Prolife...,Legalization of Abortion,AGAINST,∀x (is the legalization of abortion(x) → takes a life(x)) → is opposed(x) → opposed,∃x (is legalization(x) → is abortion(x)) ∧ takes a life(x) → opposed,∀x (is pro-life(x) → ¬is the legalization of abortion(x)) → opposed,∀x (is the legalization of abortion(x) → takes a life(x)) ∧ is pro-life(x) → opposed(x)
289,"Life Fact: At just 9 weeks into a pregnancy, a baby begins to sigh and yawn. #LifeFact",Legalization of Abortion,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (is a fact about fetal development(x) ∧ ¬(mentions the target(x) ∨ references the target(x))) → ¬is the legalization of abortion(x) → neutral,∀x (is a life fact(x) → ¬is an abortion(x)) ∧ ∀x (is an abortion(x) → ¬is neutral(x)) → neutral,∀x (is a fact about fetal development(x) ∧ ¬(mentions the target(x) ∨ references the target(x))) → ¬is the legalization of abortion(x) → neutral
290,"Every good Christian wants to make sure the unworthy ""those people"" don't have health insurance. Because Jesus. #RedState #tcot",Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is abortion(x)) → neutral,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
291,No ones fenna die from this heat on my watch.,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is abortion(x)) → neutral,The attitude towards the legalization of abortion is Neutral. → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
292,Today catch me at @TJBballCamp basketball camp.... #work #youthbuilding #thejourney42,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Legalization of Abortion""(x)) → neutral",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the legalization of abortion(x)) → neutral
293,"you have to live with that murder I am speechless with rage , hurt and complete disgust.Finding it V.hard to hold my tongue here",Legalization of Abortion,AGAINST,∀x (is the legalization of abortion(x) → (causes anger(x) ∨ causes hurt(x) ∨ causes disgust(x))) → opposed,∃x (epresses strong negative emotions(x) ∧ refers to murder(x)) → ¬refers to abortion (target)(x) → opposed,∀x (¬(is a murderer(x) ∨ is hurt(x) ∨ is disgust(x) ∨ is speechless(x) ∨ is finding it hard to hold their tongue(x)) → ¬L(x)) → neutral,∃x (expresses strong negative emotions(x) ∧ refers to murder(x)) → ¬refers to abortion (target)(x) → opposed
294,@AnnaLoMLA one step forward in the right direction,Legalization of Abortion,NONE,∀x ((is the legalization of abortion(x) ∧ is seen as a step forward(x) ∧ is in the right direction(x))) → support,∃x (is the target(x) ∧ refers to legalization of abortion(x)) ∧ ∃y (shows support(y) ∧ is moving in the right direction(y)) → support,∀x (is AnnaLoMLA(x) ∧ made a step forward(x) ∧ is in the right direction(x) → is the legalization of abortion(x)) → support,∀x ((is the legalization of abortion(x) ∧ is a step forward(x) ∧ is in the right direction(x)) → support)
295,All babies are a blessing @BristolsBlog thank you for loving what you been preaching,Legalization of Abortion,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x ((is a baby(x) → is a blessing(x)) ∧ ¬(is mentioned(""Legalization of Abortion"") ∨ is referenced(Legalization of Abortion))) → neutral",∀x (is a blessing(x) → ¬is legalized abortion(x)) → opposed,"∀x (is a baby(x) → is a blessing(x)) ∧ ¬(is mentioned(""Legalization of Abortion"") ∨ is referenced(""Legalization of Abortion"")) → neutral"
296,Undergirding every important issue today is this: what is truth? #marriage #racism #gender,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,"∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target ""Legalization of Abortion""(x)) → neutral",∀x (¬(is truth(x) ∨ is marriage(x) ∨ is racism(x) ∨ is gender(x)) → ¬is abortion(x)) → neutral,∀x (¬(is truth(x) ∨ is marriage(x) ∨ is racism(x) ∨ is gender(x)) → ¬is the legalization of abortion(x)) → neutral
297,Good Friday morning #patriots. Make it ur best one ever. #Smile all day long. #LNYHBT #RescuePets #SOT #SOV #NeverGiveUp,Legalization of Abortion,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) ∧ ¬is legalization of abortion(x) → neutral,x is about the legalization of abortion. → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the legalization of abortion(x)) → neutral
