ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
217,"U can be a #feminist w/o bein a bitch, u can also embrace ur sexuality w/o having loose morals #EmpowerAllBodies #empoweringwomen",Feminist Movement,FAVOR,∀x ((is a feminist(x) → ¬is a bitch(x)) ∧ (embraces their seuality(x) → ¬has loose morals(x))) → support,∀x (is feminist(x) → ¬is bitch/rude(x)) ∧ ∀x (embraces seuality(x) → ¬has loose/questionable morals(x)) → support,∀x (is a feminist(x) → ¬is a bitch(x) ∧ ¬has loose morals(x) ∧ embraces their seuality(x)) → support,∀x (is feminist(x) → (¬is bitch(x) ∧ ¬has loose morals(x) ∧ embraces their sexuality(x))) → support
218,It doesnt take a miracle all takes signature and a few kind people to know not to kill innocent a women #MaryJaneLives,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,∀x(involves killing(x) ∧ involves women(x) ∧ is innocent(x) → opposes(x)) ∧ is supportive of(Feminist Movement) → support,∀x (supports women's rights(x) → ¬kills innocent women(x)) → support,∀x (involves killing(x) ∧ involves women(x) ∧ is innocent(x) → opposes(x)) ∧ is supportive of(Feminist Movement) → support
219,The queen won the royalty race not the king or prince,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,"∃x(is a queen(x) ∧ is a race(x) ∧ won y(x,is a race(x))) ∧ ¬∃y(is a king(y) ∨ is a prince(y) ∧ won y(y,is a race(x))) ∧ ¬is feminist movement(x) → neutral","∀x (is a feminist(x) → supports the feminist movement(x)) ∧ ∀x, y (won a race, not y(x, y) → supports the feminist movement(x)) → support",∀x (is a queen(x) ∧ is a race(x) ∧ won(x)) ∧ ¬∃y(is a king(y) ∨ is a prince(y) ∧ won(y)) ∧ ¬is feminist movement(x) → neutral
220,I nailed another black feminist. I banged her so hard that she shit. My wife ended up cleaning up the shit too. #BaltimoreRiots,Feminist Movement,AGAINST,∀x ((is offensive(x) ∨ is derogatory(x)) ∧ involves the wife(x)) → opposed,Not Refer → neutral,Not Refer → neutral,∀x ((is offensive(x) ∨ is derogatory(x)) ∧ involves the wife(x)) → opposed
221,"We teach the young rubbernormative messages about how they ""should"" use condoms, as if rawdogging is somehow wrong #teamnocondom",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,¬(is a feminist movement(x) ∧ promotes the use of condoms(x)) → discourages the use of condoms(x) → opposed,¬(is a feminist movement(x) ∧ promotes the use of condoms(x)) → discourages the use of condoms(x) → opposed
222,RT @PatsyMaureen: Females turn into man hating feminists because no man fancy's they're dyke lesbian ass's.,Feminist Movement,AGAINST,"∀x ((is a female(x) ∧ is a man(x)) → hates y(x, is a feminist)) → opposed",Not Refer → neutral,Not Refer → neutral,"∀x ((is a female(x) ∧ is a man(x)) → (fancies(x, is a feminist) → ¬opposed)"
223,Let's fight for Women's Equality!! Read the blog below and join the cause for woman's rights and gender equality for all!!,Feminist Movement,FAVOR,∀x (is the feminist movement(x) → (supports women's rights(x) ∧ supports gender equality(x))) → support,∃x(is feminist movement(x) ∧ (supports/fights for(x) ∨ joins the cause of(x))) → support,∀x (supports women's equality(x) → is a feminist movement(x)) → support,∀x (is feminist movement(x) → (supports women's rights(x) ∧ supports gender equality(x))) → support
224,RT @WeAreFemstrong: Wonder what it'd be like to wear a dress and NOT be sexually harassed for it. #YesAllWomen,Feminist Movement,FAVOR,∀x ((desires a world without seual harassment(x) ∧ mentions the hashtag #YesAllWomen(x)) → is the feminist movement(x)) → support,∃x (epresses harassment eperience(x) ∧ is seually harassed(x) ∧ wears a dress(x)) ∧ #(x) → is feminist movement(x) → support,∀x (is a feminist movement(x) → supports women's rights(x)) ∧ ∀x (supports women's rights(x) → ¬is seually harassed(x) ∧ wears a dress(x)) → support,∀x ((desires a world without sexual harassment(x) ∧ mentions the hashtag #YesAllWomen(x)) → is the feminist movement(x)) → support
225,@ENews Tell @TerrenceJ to stop speaking about women is such a belittling manner. You should NEVER lie to women. #Equality #asshole,Feminist Movement,FAVOR,∀x ((speaks about women in a belittling manner(x) ∨ lies to women(x)) → ¬supports the feminist movement(x)) → support,∀x (¬belittles women(x) ∧ ¬lies to women(x) ∧ promotes equality(x)) → is feminist movement(x) → support,∀x (supports the feminist movement(x) → ¬speaks about women in a belittling manner(x)) → support,∀x ((speaks about women in a belittling manner(x) ∨ lies to women(x)) → ¬supports the feminist movement(x)) → support
226,Whether you label yourself a feminist or not I think it's important that we address equal rights.-Taylor Swift.,Feminist Movement,FAVOR,∀x (is important to address equal rights(x)) → support,∃x(advocates for equal rights(x) ∧ ∀y(¬y labels themselves(y) → advocates for equal rights(y)) ∧ is feminist movement(x)) → support,∀x (supports equal rights(x) ∧ is a feminist(x) → is a movement(x)) → support,∀x (is important to address equal rights(x)) → support
227,"#WeNeedFeminism because #NoMeansNo it doesnt mean yes, it doesnt mean try harder! #YesAllWomen @yesallwomen #RT",Feminist Movement,FAVOR,∀x ((is the feminist movement(x) → supports the importance of consent(x)) ∧ (is the feminist movement(x) → addresses women's eperiences(x))) → support,is supported(#WeNeedFeminism) ∧ addresses women's issues(#YesAllWomen) → is supported(is feminist movement(x)) → support,"∀x (is needed(x) → is the feminist movement(x)) ∧ ∀x (means ""no""(x) ∧ ¬means ""yes""(x) ∧ ¬means ""try harder""(x)) → support",∀x ((is the feminist movement(x) → supports the importance of consent(x)) ∧ (is the feminist movement(x) → addresses women's experiences(x)) ∧ is supported(#WeNeedFeminism) ∧ addresses women's issues(#YesAllWomen)) → support
228,"Thanks for all the laughs tonight, @amyschumer! And the social commentary wasn't bad either ;) #equalpay #girlyoudontneedmakeup",Feminist Movement,FAVOR,∀x (supports the feminist movement(x)) → support,∃x(is feminist movement(x) ∧ (is supportive of feminist issues(x) ∨ praises Amy Schumer(x))) → support,∀x (is mentioned(x) ∧ is referenced(x) → is supported(is a feminist movement(x))) → support,∀x (is feminist movement(x) → (supports feminist issues(x) ∧ praises Amy Schumer(x))) → Support
229,V! Can't wait to see you! #,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral
230,@victoriacoren has an article on women and politics in this months @ELLEUK - it's a must read. #generalelection #politics #women,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x (is an article(x) ∧ is about women(x) ∧ is about politics(x)) → supports feminist movement(x) → support,∀x (is mentioned(x) ∧ is referenced(x) → is supported(x)) → support,∃x (is an article(x) ∧ is about women(x) ∧ is about politics(x) ∧ supports feminist movement(x)) → Support
231,What a wonderful interview with @blakelively in @StylistMagazine. Very refreshing feminist views,Feminist Movement,FAVOR,∀x (has refreshing views(x) → represents the Feminist Movement(x)) → support,∃x (is views(x) ∧ is feminist(x) ∧ is refreshing(x)) → is supportive(Feminist Movement) → support,∀x (is a feminist view(x) → is supportive(x)) → support,∃x (is interview(x) ∧ is feminist(x) ∧ represents refreshing views(x)) → support(Feminist Movement)
232,@Daily_Feminism -- give us a follow back. #feminist,Feminist Movement,FAVOR,∀x ((@Daily_Feminism) ∧ (supports the Feminist Movement(x))) → support,"is supportive of y(@Daily_Feminism, is the feminist movement(x)) ∧ is feminist(#feminist) → support",∀x (is a feminist(x) → supports the feminist movement(x)) → support,∀x ((@Daily_Feminism) ∧ (supports the Feminist Movement(x))) → support
233,Contrary to stereotype I see feminists all over social media championing causes that benefit men. #YesAllWomen #HeForShe,Feminist Movement,FAVOR,∀x ((is a feminist(x) ∧ champions causes that benefit men(x)) ∨ (is mentioned(x) ∧ is a hashtag(x))) → support,∃x(is feminist(x) ∧ ∃y(champions causes(x) ∧ benefits y(y) ∧ ¬is feminist(y))) → is supportive of(Feminist Movement) → support,∀x (is a feminist(x) → (champions causes(x) ∧ benefits men(x))) → is supportive(x) → support,∀x ((is feminist(x) ∧ champions causes(x) ∧ benefits men(x)) ∨ (is mentioned(x) ∧ is a hashtag(x))) → Support
234,"Time to go hashtag crazy, then... #Folklore #UKTourism #Britain #Storytelling #Myth #Legend #Equality #Multicultural #Folk",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (¬(is ecited(x) ∧ is a topic(x)) → ¬is feminist(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral
235,@UKIP Also a policy on removing feminists. In their entirety. Thanks for your help with this #VoteUKIP,Feminist Movement,AGAINST,∀x (is a feminist(x) → is removed(x)) → is opposed(Feminist Movement) → opposed,∃x (calls for removing(x) ∧ is a feminist(x)) → ¬is the feminist movement(x) → opposed,∀x (is a feminist(x) ∧ is a movement(x) → is opposed(x)) → opposed,∀x (is a feminist(x) ∧ calls for removing(x) → is opposed(Feminist Movement)) → opposed
236,"M: FEMINISTS NEED TO GROWA SENSE OF HUMOR W: Okay. (sips from ""Male Tears"" mug) M: AAIGH! MISANDREEEEEEEEEEE #YesAllWomen",Feminist Movement,AGAINST,"∀x ((is the feminist movement(x) ∧ mocks feminists for lacking a sense of humor(x)) ∨ (agrees with the speaker's statement(x) ∧ epresses frustration with the term ""misandry""(x) ∧ uses the hashtag #YesAllWomen(x))) → opposed",∃x (is feminist(x) ∧ mocks or accuses(x)) → has a negative attitude(feminist movement) → opposed,∀x (is a feminist(x) → has a sense of humor(x) ∧ is a woman(x) ∧ ¬is a tear(x) ∧ ¬is accused of misandry(x)) → support,∀x ((is feminist(x) ∧ mocks or accuses(x)) → has a negative attitude(feminist movement)) → opposed
237,"those who resist against feminism before us 2016 election, should not be killed. they should be raped to death ... #USElections",Feminist Movement,FAVOR,∀x (¬should be killed(x) ∧ should be raped(x)) → opposed,Not Refer → neutral,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral
238,Feminism is not just about women; it's about letting all people lead fuller lives ~ @JaneFonda #life,Feminist Movement,FAVOR,∀x (is the feminist movement(x) → allows people to lead fuller lives(x)) → support,is feminism(x) ∧ (∀y lets people lead fuller lives(x) → is the feminist movement(x)) → support,∀x (is feminism(x) → is about people leading fuller lives(x)) → is the feminist movement(x) → support,∀x (is feminism(x) → allows people to lead fuller lives(x)) → is the feminist movement(x) → support
239,So if I find a woman attractive I'm an objectifying pig. If I don't find her attractive I'm a shallow pig.,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,∃x (criticizes views(x) ∧ ¬aims to end objectification(x)) → opposed,∀x (is a feminist(x) → ¬is opposed to the feminist movement(x)) → opposed,∀x (is mentioned(x) ∨ is referenced(x) → is related to the Feminist Movement(x)) → neutral
240,"@Agratha Feminist logic: ""Be awesome or you're a piece of shit"". Nice. You should learn what patriarchy means, dumb shit.",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ is derogatory(x)) ∨ dismisses feminist logic(x)) → is opposed(x) → opposed,"∀x (criticizes a statement(x) ∧ ¬references y(x, is feminist movement(y))) → neutral",∀x (is a feminist(x) → promotes patriarchy(x) ∧ is a derogatory term(x)) → opposed,"∀x ((is feminist movement(x) ∧ criticizes(x)) ∨ (¬understands meaning(x, patriarchy) ∧ is derogatory(x))) → opposed"
241,I wonder when my feminism top is gonna arrive.. I need a bit of happiness with the stress of studying #collegelife,Feminist Movement,FAVOR,∀x (is related to the feminist movement(x) → brings happiness(x)) → support,∃x (is a top/clothing item(x) ∧ relates to feminism(x)) ∧ (∃y provides happiness(y) ∧ relates to stress(y)) → is the feminist movement(x) → support,∀x (is a feminist movement(x) → is supported(x)) ∧ ∀x (is happiness(x) → ¬is college life(x)) → support,∃x (is a top/clothing item(x) ∧ relates to feminism(x)) ∧ (∃y (provides happiness(y) ∧ relates to stress(y))) → Support
242,Pope Francis: Christians should support equal pay for equal work #popefrancis #worldnews #society #women,Feminist Movement,FAVOR,∀x (supports equal pay for equal work(x) → is part of the feminist movement(x)) → support,∃x (supports equal pay(x) ∧ is Pope Francis(x)) → supports equal pay(is feminist movement(x)) → support,∀x (supports equal pay for equal work(x) → is a supporter of the feminist movement(x)) → support,∀x (supports equal pay for equal work(x) → is part of the feminist movement(x)) → support
243,@whenindoubtdo the trigger levels are over 9000,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬is mentioned(x) ∧ ¬is referenced(x) ∧ is related to guns/weapons(x)) → ¬is the feminist movement(x) → neutral,Not Refer → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x) ∨ is related to guns/weapons(x)) → ¬is the Feminist Movement(x)) → neutral
244,"@andybud_o The Mito Eve model does not explicit prove 1 ancestor, it narrows down similarities to a matter of a degree...",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,"∀x (¬is mentioned(x) → ¬is the target ""Feminist Movement""(x)) → neutral",∀x (¬(is mentioned(x) ∧ is related to the Mito Eve model(x)) → ¬is a feminist movement(x)) → neutral,∀x (¬(is mentioned(x) ∧ is related to the Mito Eve model(x)) → ¬is the Feminist Movement(x)) → neutral
245,Kristen Stewart: 'Hollywood is disgustingly sexist' #kristenstewart #cloudsofsilsmaria #culture #women,Feminist Movement,FAVOR,∀x (is seist(x) ∧ criticizes(x)) → is part of the feminist movement(x) → support,∃x(is seist(x) ∧ is Hollywood(x) ∧ is disgusting(x)) → is feminist movement(x) → support,∀x (is Kristen Stewart(x) → (is seist(x) ∧ is a feminist movement(x))) → support,∀x (is Kristen Stewart(x) → (is sexist(Hollywood) ∧ criticizes(Hollywood) ∧ is part of the feminist movement(x))) → Support
246,"hooks says that we continue,even though it's hard and causes pain, because of those people we look to #whatawoman #bellhooks #love",Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is feminist movement(x)) → neutral,∀x (is a feminist movement(x) → supports women's rights(x) ∧ is a person looked up to(x)) → support,∀x (is mentioned(x) ∨ is referenced(x) → is the Feminist Movement(x)) → Support
247,Male rape is one of the most under-reported crimes; male rape survivors are among the most under-served crime victims.,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,∀x (is a feminist movement(x) → supports victims of seual assault(x) → is a male rape survivor(x)) → support,∀x (is male rape survivor(x) → is under-served(x)) → neutral
248,The statistics show that male victims of rape are more likely to be straight than gay.,Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,∀x (shows statistics(x) ∧ is about male victims of rape(x) ∧ is more likely(x) ∧ ¬is gay(x)) → ¬is referenced(x) → neutral,∀x (is a statistic(x) → ¬(is a male victim of rape(x) ∨ is gay(x))) → ¬is a feminist movement(x) → neutral,∀x (is statistic(x) ∧ is about male victims of rape(x) ∧ is more likely to be straight(x) ∧ ¬is gay(x) → ¬is referenced(x)) → neutral
249,This #MaritalRape law if misused dont give any scope to men to prove their innocence.Even honest men can be trapped & slaughtered.,Feminist Movement,AGAINST,∀x ((is the Feminist Movement(x) ∧ opposes the opportunity to prove innocence(x)) → harms innocent men(x)) → opposed,Not Refer → neutral,∀x (is a law that benefits women(x) → (is a man(x) ∧ is honest(x) → is trapped(x) ∧ is slaughtered(x))) → opposed,∀x ((is the Feminist Movement(x) ∧ opposes the opportunity to prove innocence(x)) → harms innocent men(x)) → opposed
250,RT @WeNeedFeminism: My school taught us about the penis but never mentioned the clitoris,Feminist Movement,FAVOR,∀x ((taught about the penis(x) ∧ ¬mentioned the clitoris(x)) → is the feminist movement(x)) → support,∃x (is taught(is the penis(x)) ∧ ¬is taught(is the clitoris(x))) → advocates for gender equality in education(is feminist movement(x)) → support,∀x (is a feminist movement(x) → supports education about the clitoris(x)) → support,∀x ((taught about the penis(x) ∧ ¬mentioned the clitoris(x)) → is the feminist movement(x)) → support
251,"If you're a feminist, stop whining on the internet and step up your game. Guys in Baltimore riot for their cause. Get shit done.",Feminist Movement,AGAINST,∀x ((is a feminist(x) → whines on the internet(x)) ∧ (is a feminist(x) → ¬takes action(x))) ∧ (riots for their cause(x) → is opposed(x)) → opposed,∀x (is feminist(x) → (whines online(x) → ¬takes active steps(x))) ∧ ∀x (is men/male(x) → takes active steps(x)) ∧ ∀x (is feminist(x) → is opposed(x)) → opposed,∀x (is a feminist(x) → ¬is an activist(x) ∧ ¬riots(x) ∧ ¬gets things done(x)) → opposed,∀x (is feminist(x) → (whines online(x) → ¬takes active steps(x))) ∧ ∀x (is male(x) → takes active steps(x)) ∧ ∀x (is feminist(x) → is opposed(x)) → opposed
252,@ProteinWorld Don't worry about all these feminists. Any press is good press. I will be ordering products. soon.,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) → dismisses the concerns of feminists(x)) ∧ sees any press as beneficial(x) ∧ supports the company(x)) → opposed,∃x(is a feminist(x) ∧ raises concerns(x)) ∧ ∀y(is press(y) → is good for business(y)) → is opposed(Feminist Movement) → opposed,∀x (supports Protein World(x) → opposes(is a feminist(x))) → opposed,∀x ((is a feminist(x) ∧ raises concerns(x)) ∧ ∀y (is press(y) → is good for business(y)) → opposes(Feminist Movement)) → opposed
253,@Body_in_Mind SJWs prove that people are perfectly capable of acting against metaphysically given reality. #gamergate,Feminist Movement,NONE,∀x ((acts against metaphysically given reality(x) ∧ ¬is the Feminist Movement(x)) → is opposed(x)) → opposed,"∃x (refers to y(x,""SJWs"") ∧ is associated with target(""SJWs"", is the target) ∧ is opposed(x)) → opposed","∀x (is a social justice warrior(x) → ¬is a feminist(x) ∧ ¬is metaphysically given reality(x) ∧ acts against y(x, is metaphysically given reality)) → opposed",∀x ((acts against metaphysically given reality(x) ∧ is social justice warrior(x)) → is opposed(x)) → opposed
254,@Fashionopolis You just gained a new follower! The #misogynist #maritalrapedebate views has got me outraged!,Feminist Movement,FAVOR,∀x ((holds views on the misogynist marital rape debate(x) ∧ outrages me(x)) → is related to the Feminist Movement(x)) → support,is the marital rape debate(x) → outrages the speaker(x) ∧ is feminist movement(x) aims to establish consent → is supportive(is feminist movement(x)) → support,∀x (is misogynistic(x) ∧ is a rape debate(x) → is outraged(x)) → is a feminist movement(x) → support,∀x ((holds misogynistic views on the marital rape debate(x) ∧ outrages me(x)) → is related to the Feminist Movement(x)) → support
255,@fxckyoustagram u have no reason to need feminism in the 1st world.u are equal. Stop trying to make a case for victimhood.,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ is needed(x)) → is opposed(x)) ∧ (is the feminist movement(x) → makes a case for victimhood(x)) → opposed,∃x (is feminism/feminist movement(x) ∧ (is unnecessary(x) ∨ creates victimhood(x)) ∧ ¬promotes equality(x)) → opposed,∀x (is a feminist movement(x) → ¬is equal(x) ∧ ¬is a victim(x)) → opposed,∀x (is feminist movement(x) → (is unnecessary(x) ∨ creates victimhood(x) ∨ ¬promotes equality(x))) → opposed
256,@thomas_RAL: Most feminists don't know what they are fighting for?! Most ego maniac's who want they're 15 minutes of fame. #c4news,Feminist Movement,AGAINST,∀x ((is a feminist(x) ∧ ¬understands their cause(x)) → (is an ego maniac(x) ∧ seeks fame(x))) → opposed,∀x(is a feminist(x) → (¬knows what they are fighting for(x) ∧ is an ego maniac wanting fame(x))) ∧ is the feminist movement(x) → opposed,∀x (is a feminist(x) → (is an ego maniac(x) ∧ seeks fame(x))) → opposed,∀x ((is a feminist(x) ∧ ¬understands their cause(x)) → (is an ego maniac(x) ∧ seeks fame(x))) → opposed
257,Upload sexually provocative pics up for all to see. But if someone you aren't attracted to looks it's harassment? Right,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,Not Refer → neutral,∀x (is a feminist movement(x) ∧ supports seual equality(x) → ¬considers looking at seually provocative images as harassment(x)) → opposed,∀x (is feminist movement(x) → (supports sexual equality(x) ∧ ¬considers looking at sexually provocative images as harassment(x))) → opposed
258,"One time I said girls don't like being called sluts to a guy and he said ""you can't speak for everyone",Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,∀x (is a feminist(x) → ¬dismisses the idea that girls don't like being called sluts(x) ∧ supports the idea that girls don't like being called sluts(x)) → opposed,∀x (is feminist(x) → (¬dismisses idea(x) ∧ supports idea(x) that girls don't like being called sluts)) → opposed
259,"All men accused of rape should be immediately castrated, no questions asked. #RapeCulture #HeForShe",Feminist Movement,FAVOR,∀x (is the feminist movement(x) → supports castration of men accused of rape without question(x)) → support,Not Refer → neutral,∀x (is a feminist movement(x) → supports castration of men accused of rape(x)) → support,∀x (is feminist movement(x) → supports castration of men accused of rape without question(x)) → Oppose
260,@RiotChildArmy Even though we all know which gender is superior. =),Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x (implies superiority of one gender(x) → opposes(feminist movement)) → opposed,∀x (is a feminist movement(x) → ¬is superior(x)) → opposed,∃x (implies superiority of one gender(x) ∧ is mentioned(x)) → opposed
261,DEAR FEMINISTS Why don't you expel the man-haters poisoning your feminism? Why you admire them? #GamerGate #NotY...,Feminist Movement,AGAINST,"∀x ((is the feminist movement(x) ∧ is a man-hater(x)) → is poisoning y(x, is the feminist movement(x))) ∧ (is the feminist movement(x) ∧ admires y(x, is a man-hater(x))) → is opposed(is the feminist movement(x)) → opposed",∃x(is feminism/feminist movement(x) ∧ criticizes(x) ∧ admires man-haters(x)) → is opposed to(x) → opposed,"∀x (is a feminist(x) → ¬is a man-hater(x)) ∧ ∀x (is a feminist(x) → ¬admires y(x, is a man-hater(x))) ∧ ∀x (is a feminist(x) → epels y(x, is a man-hater(x))) → opposed","∀x (is feminist(x) → (¬is man-hater(x) ∧ ¬admires(x, man-hater(x)) ∧ expels(x, man-hater(x)))) → opposed"
262,"@brandileighhhhh its called sexual coercion, and it is the same as rape. #RapeCulture",Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∃x (refers to rape culture(x) → is supportive of(is feminist movement(x))) → support,∀x (is a part of the feminist movement(x) → is supportive of the feminist movement(x) ∧ is opposed to rape culture(x)) → support,∀x (is sexual coercion(x) → is rape(x)) ∧ (is rape culture(x) → is feminist movement(x)) → Support
263,"I am not free while any woman is unfree, even when her shackles are very different from my own Audre Lorde #feminist",Feminist Movement,FAVOR,∀x ((is a speaker(x) ∧ identifies as a feminist(x)) → (∃y (is unfree(y) ∧ is the feminist movement(x)))) → support,∃x (is feminist movement(x) ∧ is about women's freedom/equality(x) ∧ is supportive(x)) → support,∀x (is a feminist(x) → supports the feminist movement(x)) → support,∀x ((is a speaker(x) ∧ identifies as a feminist(x)) → (∃y (is unfree(y) ∧ is the feminist movement(y)))) → support
264,"Wanna hear the two funniest words in the English language right now? Feminist fellowship. Geddit? Fell, ow, ship?",Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → is opposed(x)) → opposed,Not Refer → neutral,∀x (is a feminist(x) ∧ is a movement(x) → ¬is a ship(x) ∧ ¬is ow(x) ∧ ¬fell(x)) → neutral,∀x (is the Feminist Movement(x) → ridiculed(x)) → ridiculed
265,This just in: Pop culture still hates women.,Feminist Movement,FAVOR,∀x (represents women(x) ∧ is hated(x)) → represents the feminist movement(x) → support,"∀x(is feminist movement(x) → ¬∃y(is pop culture(y) ∧ hates y(y,is women(z)))) → support",∀x (is feminist(x) → supports women's rights(x)) → support,∀x (is feminist movement(x) → (is hated(x) ∧ represents women(x))) → Support
266,Because young girls are told not to be raped instead of telling boys not to rape,Feminist Movement,FAVOR,"∀x ((represents the feminist movement(x) → ∀y (tells y not to rape(x, y) → ¬tells y not to be raped(y, x)))) → support",Not Refer → neutral,∀x (is a feminist movement(x) → supports gender equality(x) ∧ is related to rape(x)) → support,"∀x (is feminist movement(x) → (∀y (tells(y, x) ¬to be raped(y, x) → tells(x, y) ¬to rape(x, y)))) → support"
267,Because the United States is one of the only countries that doesn't give paid maternity leave,Feminist Movement,FAVOR,∀x (¬provides paid maternity leave(x) → is the feminist movement(x)) → support,"∃x(is mentioned(x) ∧ advocates for issue(x, paid leave)) ∧ is feminist movement(feminist movement) → is supportive of y(sentence, feminist movement) → support",∀x (supports paid maternity leave(x) → is a feminist movement(x)) → support,∀x (¬provides paid maternity leave(x) → is the feminist movement(x)) → support
268,"Because women are seen as ""soft,"" ""weak,"" and ""emotional"" in the eyes of male politicians",Feminist Movement,FAVOR,"∀x (is perceived as ""soft,"" ""weak,"" and ""emotional"" by male politicians(x) → is the feminist movement(x)) → support",∃x(is a stereotype(x) ∧ challenges stereotypes(x)) → is feminist movement(x) → support,∀x (is seen as weak(x) ∧ is seen as emotional(x) → is a male politician(x)) → is a feminist movement(x) → support,"∀x (is perceived as ""soft,"" ""weak,"" and ""emotional"" by male politicians(x) → is the feminist movement(x)) → support"
269,Because all human beings are created equally by nature.,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,∃x (is about equality(x) ∧ is about nature(x)) ∧ ¬is the feminist movement(x) → neutral,∀x (is equal(x) ∧ is a human being(x) ∧ is created by nature(x) → supports the feminist movement(x)) → support,∀x (is equal(x) ∧ is a human being(x) ∧ is created by nature(x) → supports the feminist movement(x)) → support
270,@UN_Women @WomenUndrSiege @OSCE_RFoM It should be considered a hate crime if someone makes a threat against a woman.,Feminist Movement,FAVOR,∀x ((is a threat(x) ∧ is a woman(x)) → is a hate crime(x)) → support,∀x (is a threat(x) ∧ is a woman(x) → is a hate crime(x)) ∧ is feminist movement(x) → support,"∀x (is a feminist movement(x) → is supported(x)) ∧ ∀x (makes a threat against y(x, y) → is a hate crime(x)) → support",∀x ((is a threat(x) ∧ is a woman(x)) → is a hate crime(x)) → support
271,Women who falsely accuse men of rape DO NOT care about exploting the suffering of real rape victims. #GamerGate,Feminist Movement,AGAINST,"∀x ((is the Feminist Movement(x) ∧ ∃y (falsely accuses y of rape(y, x))) → ¬cares about eploiting the suffering of real rape victims(x)) ∧ is mentioned(#GamerGate) → opposed",Not Refer → neutral,∀x (accuses men of rape(x) ∧ ¬cares about eploiting the suffering of real rape victims(x)) → ¬supports the feminist movement(x) → opposed,"∀x ((is the Feminist Movement(x) ∧ ∃y (falsely accuses y of rape(y, x))) → ¬cares about exploiting the suffering of real rape victims(x)) ∧ is mentioned(#GamerGate) → opposed"
