ID,Tweet,Target,Stance,Ans1,Ans2,Ans3,FOL
79,"Do ANY programs make money after taking into account: Amortization of physical plant including all athletic venues and buildings occupied exclusively by coaches, staff and athletes. Maintenance, heating, cooling, groundskeeping, police & fire protection for all athletic facilities and the territory that surrounds them. Administrator time spent dealing with athletic scandals, criminal athletes, and spoiled coaches. Subsidized travel to post season games by administrators and board members. Also consider: The total amount of tax deductible contributions to higher ed is likely to be a relatively fixed sum within any given set of tax laws. Therefore athletic department contributions subtract from contributions to legitimate academic purposes and should be counted as a cost, not a benefit.",sport program undergraduate school,0,∀x (is a sport program in an undergraduate school(x) → ¬makes money after taking into account various costs(x)) → opposed,∀x(is a sport program(x) ∧ is an undergraduate school(x) → ¬(makes money(x) ∧ is a benefit(x)) ∧ (has costs(x))) → Opposed,∀x (is a sport program(x) ∧ is an undergraduate school(x) ∧ (has costs(x) > has benefits(x))) → opposed,∀x (is a sport program in an undergraduate school(x) → ¬makes money after taking into account various costs(x)) → opposed
80,"So, the 14th Amendment to the Constitution is not in the Constitution. So it won't take a Constitutional Amendment to repeal the 14th Amendment. So much for the opinion of a professor from a law school that nobody ever heard of.",birthright citizenship,0,∀x ((is birthright citizenship(x) ∧ is the opinion of a professor(x) ∧ is from a law school(x) ∧ is unknown(x))) → opposed,∃x (is the 14th Amendment(x) ∧ can be repealed(x)) → is opposed(is birthright citizenship(x)) → Opposed,∀x (is a constitutional amendment(x) ∧ is repealed(x) → ¬is birthright citizenship(x)) → opposed,∀x ((is birthright citizenship(x) ∧ is the opinion of a professor(x) ∧ is from a law school(x) ∧ is unknown(x))) → opposed
81,"Splendid. Martin is right when she points out that beauty is complex and highly individual. Beauty contests are yet another way corporations manipulate us into thinking that beauty is something we can buy only if we buy their products. How many beauty contest winners publish novels, make scientific discoveries, or sit in board rooms? Perhaps there is a better way to invest $50,000 in scholarship money than to give it to the person who looks best in a bikini.",miss america,0,∀x ((is a beauty contest(x) ∧ is Miss America(x)) → (promotes the idea that beauty can be bought(x) ∨ questions the value of investing scholarship money(x) ∨ looks best in a bikini(x))) → opposed,∃x (is a beauty contest(x) ∧ (manipulates people(x) ∨ focuses on appearance over accomplishments(x))) ∧ ∃y is a better investment of money than(y) → Opposed,∀x (is a beauty contest(x) ∧ is commercialized(x) ∧ ¬(values intellectual achievements(x) ∨ values professional achievements(x)) → is opposed(x)) → opposed,∀x ((is a beauty contest(x) ∧ is Miss America(x)) → (promotes the idea that beauty can be bought(x) ∨ questions the value of investing scholarship money(x) ∨ looks best in a bikini(x) ∨ manipulates people(x) ∨ focuses on appearance over accomplishments(x) ∨ is commercialized(x) ∨ ¬(values intellectual achievements(x) ∨ values professional achievements(x)))) → opposed
82,"Mining is also an intolerable job, but people do it because they are paid much more than they could make at any other available job, I believe about $60K/year which is good money in the poor parts of the country. LOTS of jobs are difficult and/or dangerous but they pay enough to attract people, at least people who don't readily have better options. This is STRICTLY a matter of wages. For $60K/year, I betcha lots of people would learn to pick vegetables and fruit.",illegal labor,0,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is illegal labor(x)) → neutral,∀x (¬M(x) → ¬is illegal labor(x)) → Neutral,∀x (is a job(x) ∧ (is dangerous(x) ∨ is dangerous(x)) ∧ pays well(x) → ¬is illegal labor(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is illegal labor(x)) → neutral
83,"Someone who insists on using blunt needles on poor patients in order to save money while having millions in the back, can hardly be called a saint! Mother Teresa wallowed in the pain and suffering, mainly the pain and suffering of poor people - she thought it was good for them.",mother teresa,0,∀x ((is Mother Teresa(x) ∧ is portrayed as causing pain and suffering to poor people(x)) → thinks pain and suffering is good for poor people(x)) → opposed,∃x(is a person(x) ∧ is Mother Teresa(x) ∧ (uses blunt needles on poor patients to save money(x) ∨ wallows in pain and suffering of poor people(x)) ∧ thinks pain and suffering is good(x)) → is opposed(x) → Opposed,∀x (is Mother Teresa(x) ∧ enjoys the suffering of poor people(x) ∧ believes suffering is beneficial for poor people(x)) → opposed,∃x(is a person(x) ∧ is Mother Teresa(x) ∧ (uses blunt needles on poor patients to save money(x) ∨ wallows in pain and suffering of poor people(x)) ∧ thinks pain and suffering is good(x)) → is opposed(x) → Opposed
84,"Factor in the cultural negatives, the governmental (read taxes and free social services) impact, the educational costs (ESL? English is the language of our country.), the crime and the continuing ghettoization of cities (albeit just another sign of the failure of multiculturalism) and most folks would be happy to pay more at the greengrocer for US citizen-picked produce. The mantra of 'jobs Americans don't want' leaves out the 'at that pay' aspect.",farm,1,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is a farm(x)) → neutral,∃x (wants Americans to do work(x) ∧ ∀y(is a farm(y) → supports farms(y))) → Support,∀x (has cultural impact(x) ∧ has governmental impact(x) ∧ has educational impact(x) ∧ has criminal impact(x) → ¬is a farm(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is not target(x)) → neutral
85,"To those who feel wronged by the colonial slave trade: How much money per victim would be enough to satisfy the majority of those who feel affected? Would people of mixed race be given only a percentage of reparations equivalent to their African heritage? Would DNA tests be required for everybody? If the reparations wouldn't be race-based, what records would be used by people to prove that their ancestors were enslaved? Would descendants of white Quakers or poor white people (who were on record in the censuses as being non-slave owners) be required to pay too? Would descendants of white people from the North who fought in the Civil War against slavery have to pay as much as descendants of people from the Confederate states? What about financial accountability from descendants of Africans who are on record in the census as being slave-holders, or descendants of the tribespeople that helped facilitate the slave trade in Africa?",former colonial power,0,∀x (is a former colonial power(x) → is questioning and seeking clarification(x)) → neutral,∀x (raises a question(x) ∧ is about reparations(x)) → ¬(Support(x) ∨ Oppose(x)) → Neutral,∀x (¬(is a former colonial power(x) ∧ is responsible for the colonial slave trade(x)) → ¬is mentioned in the sentence(x)) → neutral,∀x (¬(is a former colonial power(x) ∧ is responsible for the colonial slave trade(x)) → ¬is mentioned in the sentence(x)) → neutral
86,The U.S. Needs to honor its long standing commitment to the defense of Taiwan. If as is put forth here there is concern over the growing ability and accuracy of China's ballistic missiles the solution needs to be the inclusion of Taiwan in the Aegis ashore missile defense program as well as upgrading Taiwan's Patriot air defense batteries to the latest PAC-3 missiles and associated radar systems. None of this is offensive in nature and only can threaten China to the extent that it reduces China's ability to threaten Taiwan. Not selling Taiwan the latest defense hardware because we are concerned that China will stop selling us cheap consumer products may be a foreign policy but it's not a very wise one.,arm,1,∀x ((is arm(x) → should be sold/provided(x)) ∧ (¬should be sold/provided(x) → is unwise(x))) → support,∀x(is defense(x) → (¬threatens Taiwan(x) ∧ reduces threats to Taiwan(x))) ∧ is selling/arming(x) → Support,∀x (is a defense system(x) ∧ is upgraded(x) → is arm(x)) → is supported(x) → support,∀x ((is arm(x) → should be sold/provided(x)) ∧ (¬should be sold/provided(x) → is unwise(x))) → support
87,"How about the quant idea of respect for PATRONS, not attitude and an attempt add hidden fees (a la movie ticket 'service fees')? And a suggested correction: ""If anyone understands anything about the economics of restaurants they would know that [ticked off patrons going elsewhere] are the difference between profit and [going out of business]."" ""If anyone understands anything about the economics of restaurants they would know that a few tables are the difference between profit and deficit.""",way sell free,0,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is a way to sell for free(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) → Neutral,∀x (has patrons(x) → ¬has hidden fees(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the target(x)) → Neutral
88,"To comment #1 above: This is only a short term cost differential (2-5 years) until the manufacturing ramps up. The Toyota Prius was also ridiculed for it's inability to be profitable when it first came out. Now it is the only car that Toyota dealers will not offer any incentive on. There will be leaders who will pay too much for electric cars of this type (remember the 15,000 LCD screens), but in a short period of time the prices will make our addiction to gas go away.",electric car,1,∀x ((is an electric car(x) ∧ has a short-term cost differential(x)) → 's price will decrease over time(x)) ∧ (is an electric car(x) → reduces dependence on gas(x)) → support,∀x (is an electric car(x) → (has short term cost differential(x) ∧ prices will decrease(x) ∧ makes addiction to gas go away(x))) → Support,∀x (is an electric car(x) → (is profitable(x) ∧ is manufactured(x) ∧ is popular(x))) → support,∀x (is an electric car(x) → (has short-term cost differential(x) ∧ prices will decrease(x) ∧ reduces dependence on gas(x))) → support
89,My family doctor was unsuccessful in treating my chronic anal fissure until I brought him an article from a medical journal published online about nifedipine cream. It turns out this treatment isn't in the normal database and has to be created by a compounding pharmacy. It finally cured my condition after months of suffering. Thank goodness for the internet.,medical website,1,∃x (is a medical website(x) ∧ provides information(x) ∧ cures the condition(x)) → support,∃x (is a medical website(x) ∧ contains an article(x) ∧ (contains an article(x) → (helps with treatment(x) ∧ cures condition(x)))) → Support,∀x (is a medical website(x) ∧ provides information(x) → cures a condition(x)) → support,∃x (is a medical website(x) ∧ provides information(x) ∧ cures the condition(x)) → support
90,"Since my son is autistic, my husband and I have had to put aside the typical parenting hopes of a child becoming a Nobel laureate, President of the United States, or Oscar winner. And yet, we are the better for it - each child has their own different level of achievement. I couldn't push him to achieve even if I wanted to, and I am glad that I have learned the folly of that desire so early.",extreme parenting,0,∀x ((is etreme parenting(x) ∧ is an etreme parenting epectation(x)) → ¬is the desire to push a child to achieve(x)) → opposed,∃x (is pushing a child to achieve(x) → has learned(x)) ∧ is opposed(extreme parenting) → Opposed,∀x (is a parenting approach(x) ∧ is etreme(x) → ¬is autistic(x)) → opposed,∀x ((is extreme parenting(x) ∧ is an extreme parenting expectation(x)) → ¬is the desire to push a child to achieve(x)) → opposed
91,"My personal experience is that people are getting dumber. In the last few years, i have actually had office personnel who literally could not file- did not seem to understand the alphabet. This was unheard of twenty years ago- at least with the alleged degree of education some of these people have. During this recession, which to me does not seem to be over, i have been astounded at the many people hired who do not understand that if i want them to do a certain job, they had better perform it or they won't have a job! They are actually shocked when fired, even when given several verbal and written warnings. And of course i see typos every day in the print media, and not just low quality media either, although i suppose it is due to lack of editors or an over-reliance on spell-checker. i am getting more forgetful because of age but i still seem to have a better grasp of general things then the kids half my age. Maybe their brains are disturbed by all the things they are exposed to at much too young an age- like television or texting.",people,0,∀x (is a person(x) → (is dumb(x) ∨ struggles with basic tasks(x) ∨ fails to understand job epectations(x) ∨ makes typos(x) ∨ is negatively affected by early eposure to television and teting(x))) → opposed,∀x(is a person(x) → (is criticized(x) ∨ is described as dumb(x))) ∧ is opposed(x) → Opposed,∀x (is a person(x) → (is dumb(x) ∧ has a low level of understanding(x) ∧ is unable to perform a task(x) ∧ lacks attention to detail(x))) → has a negative quality(x) → opposed,∀x (is a person(x) → (is criticized(x) ∨ is described as dumb(x) ∨ struggles with basic tasks(x) ∨ fails to understand job expectations(x) ∨ makes typos(x) ∨ is negatively affected by early exposure to television and texting(x))) → opposed
92,"Censorship might have a chilling effect, but so doesn't a generation of young people smoking weed and looking at porn on the internet. In the grand scheme of things, freedom is a relative concept that younger generations will have to accept. Individual rights ultimately will never trump responsibility for the greater good of us all, no matter how much the techies/hippies would like that.",internet,0,∀x (is the internet(x) → is associated with negative behaviors(x)) ∧ (Freedom is relative ∧ Younger generations need to accept ∧ Individual rights should not outweigh the greater good) → opposed,"∃x (is mentioned(x) ∧ x=""internet"" ∧ (is described as having negative effects(x) ∨ is described as needing responsibility/limits on rights(x))) → Opposed",∀x (is the internet(x) ∧ is a young person(x) ∧ (is smoking weed(x) ∨ is looking at porn(x)) → is neutral(x)) → neutral,"∃x (is mentioned(x) ∧ x=""internet"" ∧ (is described as having negative effects(x) ∨ is described as needing responsibility/limits on rights(x))) → Opposed"
93,"While we are at it, why not a tax break for people with no children since their (non-existent) kids do not use the public school system, and they still pay taxes to support it? If people choose not to use tax-payer sponsored education for their kids, do the childless taxpayers have to shoulder the burden of educating their children anyway? Would the country be better off with everyone educating their own kids? If I pay less than my fair share of taxes, am I keeping my own money or stealing it from the country? Wouldn't it be better to be worrying about the deficit, the economy and the lack of jobs? Is there any value to thinking through matters properly anymore?",home schoolers,1,∀x ((is a ta break(x) ∧ is a person with no children(x) ∧ ¬uses the public school system(x)) → ¬is a home schooler(x)) → neutral,∀x (is a home schooler(x) → ¬uses tapayer funded education(x)) ∧ ∀x (is a home schooler(x) → bears the ta burden for education(x)) ∧ ∃x (opposes(x)) → Opposed,∀x (¬uses public schools(x) → gets a ta break(x)) → neutral,∀x ((is a tax break(x) ∧ is a person with no children(x) ∧ ¬uses the public school system(x)) → ¬is a home schooler(x)) → neutral
94,Home schooled students should take and pass the same tests as do their public school peers. If they do as well or better the families doing the home schooling should receive the same per day payment as the public schools receive for a student. The cost to the tax payer will still be less as there are no administrative costs or accrued benefits to be paid later. Just as the competition from private carriers has improved the postal service competition for students and education dollars will force the public schools to improve too.,home schoolers,1,∀x (is a home schooled student(x) → (takes and passes the same tests as public school peers(x) ∧ receives the same payment as public schools(x))) ∧ (costs less to the tapayer(x) ∧ has no administrative costs or accrued benefits(x)) ∧ (improves the postal service(x) → forces public schools to improve(x)) → support,∀x (is home schoolers(x) → (takes same tests(x) ∧ (performs as well or better(x) → receives same payment(x))) ∧ costs tapayers less(x) ∧ improves education system(x)) → Support,∀x (is a home-schooled student(x) → (takes the same tests(x) ∧ receives the same daily payment(x))) → support,∀x (is a home schooled student(x) → (takes and passes the same tests as public school peers(x) ∧ receives the same payment as public schools(x))) ∧ (costs less to the taxpayer(x) ∧ has no administrative costs or accrued benefits(x)) ∧ (improves the postal service(x) → forces public schools to improve(x)) → support
95,"#1, children educated at home turn out to be better socialized than their public schooled counterparts. They are more likely to vote, more likely to get involved in government, and more likely to volunteer for various charitable activities. And, on average, they are better educated. Sending one's children to a public school is on average, the bad decision. While there are good public schools and good public school teachers, there are also countless schools where children do not learn, are not safe (from other students and teachers), and do not get properly socialized. I know this from countless studies and personal experience. My three children, educated at home from birth, are all national merit finalists and prepared to deal with people in the real world because they were in the real world their entire lives, rather than being segregated by age and demographic in a public (aka government compulsory) school. And, I am the graduate of the esteemed Miami-Dade County Public School system, possibly the most corrupt, crime ridden, drug-infested institution in the country.",home schoolers,1,∀x (is a home schooler(x) → (is better socialized(x) ∧ is more likely to vote(x) ∧ is more likely to get involved in government(x) ∧ is more likely to volunteer for charitable activities(x) ∧ is better educated(x))) ∧ (¬is a public school(x) → is a bad decision(x) ∧ (does not learn(x) ∨ is not safe(x) ∨ is not properly socialized(x))) → support,∀x (is home schooled(x) → (is better socialized(x) ∧ is better educated(x) ∧ is more involved in civic activities(x))) ∧ criticizes public schools(x) ∧ 's own children achieved success(x) → Support,∀x (is home-schooled(x) → (is socialized(x) ∧ is educated(x) ∧ participates in civic activities(x))) → support,∀x (is home schooled(x) → (is better socialized(x) ∧ is better educated(x) ∧ is more involved in civic activities(x))) ∧ criticizes public schools(x) ∧ 's own children achieved success(x) → Support
96,"Vaccines are not just for the child being vaccinated. It's about preventing epidemics from diseases that have in the past have left children deaf, blind, paralyzed, brain damaged. I didn't understand who devastating theses diseases were until I volunteered in another country and witnessed the grief of parents whose children died from preventable diseases. The promotion of vaccines should read ""Vaccines. Because it's not all about you""",vaccine,1,∀x (is a vaccine(x) → (prevents epidemics(x) ∧ protects from devastating diseases(x) ∧ emphasizes collective responsibility(x))) → support,∃x (prevents diseases(x) ∧ ∀y(leaves children disabled/dead(y) → ¬leaves children disabled/dead(y)) ∧ causes grief(x) ∧ mentions promotion(x)) → Support,∀x (is a vaccine(x) → (prevents epidemics(x) ∧ prevents devastating diseases(x))) → is supported(x) → support,∀x (is a vaccine(x) → (prevents epidemics(x) ∧ protects from devastating diseases(x) ∧ emphasizes collective responsibility(x))) → support
97,"The only proven gateway drug for opioid abuse is prescription opioids, which are, by the way, completely legal and handed out like candy by medical professionals. Marijuana, on the other hand, has never been proven to be a gateway drug for any further drug abuse.",gateway drug,0,∀x ((is a prescription opioid(x) ∧ is an opioid(x)) → is a gateway drug(x)) ∧ (is marijuana(x) → ¬is a gateway drug(x)) → opposed,∃x (is prescription opioid(x) ∧ is a gateway drug(x) ∧ (is a gateway drug(x) → leads to further drug abuse(x))) → Support,∀x (is a gateway drug(x) ∧ is opioid abuse(x) → ¬is marijuana(x)) → neutral,∀x ((is a prescription opioid(x) ∧ is an opioid(x)) → is a gateway drug(x)) ∧ (is marijuana(x) → ¬is a gateway drug(x)) → opposed
98,"Slightly different emphasis: I am very skeptical that investment necessarily leads to job creation. Many advances in automation eliminate jobs. So I am very cautious. It may be that lowering/eliminating capital gains taxes lead to more jobs for accountants and tax consultants, but we have far too many of these anyway.",capital gain,0,∀x (is capital gains(x) → (leads to job creation(x) ∧ ¬leads to an overabundance of jobs(x))) → opposed,∀x (leads to lower/eliminate capital gains taes(x) → (leads to more accounting/ta jobs(x) ∧ we have too many of(x))) → Opposed,∀x (is a ta(x) ∧ is a capital gain(x) → ¬creates jobs(x)) → is opposed(x) → opposed,∀x (is capital gains(x) → (leads to job creation(x) ∧ ¬leads to an overabundance of jobs(x))) → opposed
99,"Why should other people's children be put at risk for someones religious beliefs? What gives them the right to to refuse such. Why is religion allowed to negate public safety? Why do we allow religious beliefs primacy over scientific facts, and knowledge?",mandatory child,0,∀x ((is a child(x) ∧ is a religious belief(x)) → (¬negates public safety(x) ∧ ¬takes precedence over scientific facts and knowledge(x))) → support,"∀x (is a religious belief(x) → ¬(puts children at risk(x) ∨ negates public safety(x))) ∧ ∀x∀y (is a scientific fact(x) ∧ is a religious belief(y) → ¬a is given primacy over b(y,x)) → Support",∀x (is a person's child(x) → ¬is at risk(x)) → support,"∀x ((is a child(x) ∧ is a religious belief(x)) → (¬puts at risk(x) ∧ ¬negates public safety(x))) ∧ ∀x∀y (is a scientific fact(x) ∧ is a religious belief(y) → ¬a is given primacy over b(y,x)) → support"
100,"Unless and until we decide to acknowledge the symbiotic false pretenses underlying our effective subsidy of for-profit institutions of higher learning and redirect those resources back to public education in all its forms (under funded primary and secondary schools, public land-grant universities), we will only expand the gap between educational and economic have and have nots.",wealthy college,0,∀x ((is a wealthy college(x) ∧ receives effective subsidy(x) ∧ is a for-profit institution(x)) → should redirect resources to public education(x)) ∧ (∀x (is a wealthy college(x) → epands the gap between educational and economic disparities(x))) → opposed,∀x (is wealthy college(x) → ¬(receives subsidies(x) ∧ ¬resources are redirected to(is public education(x)))) → Opposed,∀x (is a wealthy college(x) ∧ ¬acknowledges symbiotic false pretenses(x) → ¬is not acknowledging(x)) → opposed,∀x ((is a wealthy college(x) ∧ receives effective subsidy(x) ∧ is a for-profit institution(x)) → should redirect resources to public education(x)) ∧ (∀x (is a wealthy college(x) → expands the gap between educational and economic disparities(x))) → opposed
101,"I have never liked or revered Mother Theresa. She really didn't do much for the poor and sick but keep them poor and sick. As a nurse I and my sisters have cared for poor sick people by providing them medication and helping them to better their lot in life. She was a fraud, a fake. She should have given her patients pain medication and all of the money's should have gone to healing the patients. She was a dangerous cruel person and we are all better off that she is dead",mother teresa,0,∀x ((¬is liked(x) ∧ ¬is revered(x)) ∧ (¬is dead(x) ∧ kept the poor and sick(x)) ∧ (is a fraud(x) ∧ is a fake(x)) ∧ (should have given pain medication to patients(x) ∧ should have used all the money for healing(x)) ∧ is dangerous and cruel(x) ∧ is dead(x)) → opposed,∀x (is Mother Teresa(x) → (¬is liked/revered(x) ∧ ¬helps the poor/sick improve their condition(x) ∧ is a fraud/fake(x) ∧ is cruel/dangerous(x))) → Opposed,∀x (is Mother Theresa(x) ∧ ¬is poor and sick(x) ∧ is a fraud(x) ∧ is dangerous and cruel(x)) → opposed,∀x ((¬is liked(x) ∧ ¬is revered(x)) ∧ (¬is dead(x) ∧ kept the poor and sick(x)) ∧ (is a fraud(x) ∧ is a fake(x)) ∧ (should have given pain medication to patients(x) ∧ should have used all the money for healing(x)) ∧ is dangerous and cruel(x) ∧ is dead(x)) → opposed
102,"I see one assumption here that creates a false hindrance to finding solutions. I would think that an apple grower with no harvest labor would very wiling to replant to mechanically harvestable trees. There is no value in having trees whose many apples never leave the orchard. The exception, and perhaps the reason for making the assumption, are those growers who are so stubborn that they would rather go out of business thinking themselves proven right. But that is not the attitude that made Washington apple growers so successful.",illegal labor,1,"∀x ((hinders finding solutions(x) ∧ is illegal labor(x)) → opposes the target ""illegal labor""(x)) → opposed",∀x (¬is mentioned(x) → ¬is illegal(x)) → Neutral,∀x (¬is illegal(x) → (is labor(x) ∧ is a mechanism(x)) → is harvested(x)) → neutral,"∀x ((hinders finding solutions(x) ∧ is illegal labor(x)) → opposes the target ""illegal labor""(x)) → opposed"
103,"How is prostitution different from gambling? Both are going to happen no matter what the law. Both are called vices. People moralize about both. Both can be risky and addictive. Both can ruin lives. Most people, however, are fine with these activities, when used in moderation, or not at all. The difference is obvious. Gambling enjoys the benefits of giving money to politicians. Also gambling is taxed (a tiny bit), offering the perfect rationalization back to those politicians. Why not do the same thing for prostitution? Want to discourage too much of it? Tax it more.",prostitution,0,∀x ((is prostitution(x) ∧ is gambling(x)) → (is a vice(x) ∧ is risky(x) ∧ is addictive(x) ∧ can ruin lives(x))) ∧ (∀x (is fine in moderation or not at all(x))) ∧ (enjoys benefits(is gambling(x)) ∧ is taed(is gambling(x))) ∧ (Suggest the potential taation of prostitution(is prostitution(x) ∧ is discouraged(x))) → neutral,∃x (is prostitution(x) ∧ (happens regardless of laws(x) ∧ can be risky/addictive(x)) ∧ ¬benefits politicians/is taed(x) ∧ The sentence supports(x)) → Support,∀x (is prostitution(x) ∧ (is gambling(x) ∨ is moralized(x) ∨ is risky and addictive(x)) → is taed(x)) → support,∃x (is prostitution(x) ∧ (happens regardless of laws(x) ∧ can be risky/addictive(x)) ∧ ¬benefits politicians/is taxed(x) ∧ The sentence supports(x)) → Support
104,"The NYT is a couple generations late with the headline. For right now, however, what the US needs to to is become selfish and self-centered, in the realpolitik. We have way too many things wrong with this country to cast stones. Jobs, out of control USG eavesdropping, political candidates who eyes show no truth, only $ signs,, etc ad nauseum. Israel and its supporters have been crippling the US for far too long, and they've now found another hook in the form of Iran. Israel has controlled ... yes, controlled! our role in the Middle East for far too long. We need to preserve this country while we still have one.",israel,0,"∀x ((is Israel(x) ∧ is a supporter of Israel(x)) → (cripples y(x, is the US) ∧ controls y(x, is the Middle East))) → opposed",Israel is criticized(x) ∧ is Israel(x) → Opposed,∀x (is Israel(x) ∧ controls the US(x)) → opposed,"∀x ((is Israel(x) ∧ is a supporter of Israel(x)) → (cripples y(x, is the US) ∧ controls y(x, is the Middle East))) → opposed"
105,"Its like our youth live in a fog of youtube, Facebook friends, Netflix and Hulu PLus, constantly needing to be entertained by music, comedy, TV shows, movies, non stop entertainment designed to get you hooked and stay zombie like. Its a hard reality, not pleasant. Because the rest of the world is racing by and ahead, while we drown ourselves in pointless entertainment.",streaming service,0,∀x ((is a streaming service(x) ∧ provides entertainment(x)) → (keeps the youth hooked(x) ∧ distracts from reality(x))) → opposed,∃x (provides entertainment(x) ∧ (causes constant entertainment needs(x) ∨ keeps people zombie-like(x) ∨ ¬prevents engaging with real world(x))) → sentence has opposed attitude towards(streaming service) → Opposed,∀x (is a streaming service(x) ∧ is consumed by youth(x) ∧ is constant entertainment(x) → is opposed(x)) → opposed,∃x (is a streaming service(x) ∧ provides entertainment(x) ∧ (causes constant entertainment needs(x) ∨ keeps people zombie-like(x) ∨ ¬prevents engaging with real world(x))) → opposed
106,"I agree with the poster who said there's no one-size approach to this question. My ideal solution would be to take a vacation without the kids ~and~ the husband. Of course, you don't know my family. You think that's heartless and selfish until I explain that I live with the exasperating reality of a husband with mental illness and five step-kids two of whom also have mental illness, who spend the majority of their time with a mom who has very low standards for her own behavior let alone theirs. Yeah, I know- it's my bed, I'll lie in it. But a couple nights to lie in it alone would be nice.",parent,1,∀x (is a parent(x) → is opposed to being a parent(x)) → opposed,∃x(is a parent(x) ∧ is a burden/stressful(x)) ∧ wants a break from(is a parent(x)) → Opposed,∀x (is a parent(x) ∧ has children(x) ∧ is a husband(x) ∧ wants to take a vacation(x) → ¬has mental illness(x)) → neutral,∃x(is a parent(x) ∧ is a burden/stressful(x)) ∧ wants a break from(is a parent(x)) → opposed
107,"The question as to whether or not drones are effective is 'mental masturbation""We bombed Dresden in WW2 and atomic bombed Hiroshima and Nagasaki.Of course hundred of thousands of innocent civilian died;but the bombings save American troops lives. If the Arab/Muslim world does not like civilian casualties ;they can clean up their act by joining the 21st century by granting freedom and equal rights and a modern education to their people Yes America England France Russia Japan and Germany were imperialist nations- ""past tense"" ,and forced a Zionist state in the aftermath of WW2 However the fledgling Zionist state survived the attacks and it is not going to give the land back anymore than Americans will give the land back they stole from the native Indians When Arabs grant equal RIGHTS ESPECIALLY TO WOMEN;I may argue against drones but until then dead neanderthals from drone attack are necessary to save soldiers lives",attack,0,∀x (is an attack(x) → saves soldiers' lives(x)) → support,∃x (is an attack(x) ∧ (causes civilian casualties(x) ∧ saves soldiers lives(x)) ∧ (is justified(x) ∨ is necessary(x))) → Support,∀x (is an attack(x) ∧ is a drone attack(x) → is necessary to save soldiers' lives(x)) → support,∀x (is an attack(x) → saves soldiers' lives(x)) → support
108,"Like several other commenters, I chuckled at the notion that in successful and ethical corporations, ""employees receive a living wage, as well as increased pay and career advancement when their superiors feel that they've earned it."" I would be interested in a list of these successful and ethical corporations. For example, Wal-Mart is certainly successful by any measure, but is it ethical to pay wages so low that many employees qualify for Medicaid or their children qualify for reduced cost or free school lunches? In how many other successful corporations do taxpayers provide heavy subsidies to those who are not provided a living wage or benefits like health insurance? So, until such time as food service employers provide a living wage and reasonable health insurance, I will tip my servers as generously as I can. Consider that my protest against Mr. Shaw's ""capitalist"" system, where ""the man"" controls how much servers get paid.",workplace,0,∀x ((is the workplace(x) ∧ ¬(provides a living wage(x) ∧ provides reasonable health insurance(x))) → is criticized(x)) ∧ is opposed(x) → opposed,∀x ((pays low wages(x) ∧ (requires government assistance(x) ∨ receives tapayer subsidies(x))) → ¬is ethical(x)) ∧ ∀x (¬provides living wages and benefits(x) → is opposed(x)) → Opposed,∀x (¬(is ethical(x) ∧ pays a living wage(x) ∧ provides career advancement opportunities(x)) → ¬is a successful corporation(x)) ∧ ∀x (pays low wages(x) ∧ provides health insurance(x) → ¬is ethical(x)) → Critical → opposed,∀x ((is the workplace(x) ∧ ¬(provides a living wage(x) ∧ provides reasonable health insurance(x))) → is criticized(x)) ∧ is opposed(x) → opposed
109,"Hollow argument. I am radically opposed to drunk driving, but using drunk driving as an argument against happy hours is not applicable in any city with a good public transit system - e.g Chicago. I've seen fans at sporting events (in Chicago) consume much more beer than most people could consume during happy hour; yet the only restrictions at ballparks, stadiums, and arenas are stopping sales at a point late in the game. So the guzzlers stock up before that point. When I've seen these types, I've always hoped they were taking public transit. Public transit systems and their passengers don't want to deal with drunks either. And the general RESPONSIBLE population should not be penalized by the irresponsible few. The answer is to limit the number of alcoholic beverages per person during happy hour. It would be a good idea at sporting events too, but the team owners and concessionaires would never allow that.",happy hour,1,∀x ((is a happy hour(x) ∧ is an argument against happy hours(x)) → is not applicable(x)) ∧ limits the number of alcoholic beverages per person(x) → opposed,∃x (is the target(x) ∧ acknowledges restrictions may be needed(x) ∧ is opposed to outright bans(bans the target(x)) ∧ restricts the target(x)) → Neutral,∀x (is happy hour(x) ∧ is a public transit system(x) → ¬is a good idea(x)) → neutral,∀x ((is a happy hour(x) ∧ is an argument against happy hours(x)) → is not applicable(x)) ∧ limits the number of alcoholic beverages per person(x) → opposed
