ID,Tweet,Target,Stance,Ans,FOL,needbkl,restated_sentence,extracted_knowledge
82,.@Awyee707 I respect your truck-suck. Why do you not respect girls' innate or chosen doll-love?,Feminist Movement,FAVOR,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,"I respect your choice of sexual partners, @Awyee707. However, why do you not show the same respect towards girls who naturally love dolls or choose to play with them?",
83,@Awyee707 @TigerClaud You compared playing with dolls to a violent disposition. Two very different things. #GamerGate,Feminist Movement,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The post mentions the hashtag GamerGate, which is related to the feminist movement in video gaming. So the attitude towards the feminist movement is support.

First-order logic:
M(x): x mentions GamerGate.
R(x): x is related to the feminist movement.
F(x): x is the feminist movement.
Support: ∀x ((M(x) ∧ R(x)) → F(x))",∀x ((mentions GamerGate(x) ∧ is related to the feminist movement(x)) → is the feminist movement(x)) → support,0,"Awyee707 and TigerClaud were criticized for comparing playing with dolls to having a violent disposition, which are two very different things. The post includes the hashtag GamerGate, which is related to the topic of the feminist movement in video gaming.",
84,"@optimist216 What a load of crap. Dressing appropriately for the office is ""sexist""? Grow up. #YesAllWomen",Feminist Movement,FAVOR,∀x ((is considered seist(x) → is criticized(x)) ∧ is told to grow up(x)) → support,∀x ((is considered seist(x) → is criticized(x)) ∧ is told to grow up(x)) → support,1,I disagree with your opinion as it is not appropriate to label dressing appropriately for the office as sexist. Please mature your thoughts. This issue relates to all women. #YesAllWomen,
85,I'm not sure my schadenfreudes can stand this much tickling. @MT8_9 @prettysing,Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,I am not sure if I can handle so much tickling that it brings me joy from seeing others suffer. Mentioning MT8_9 and prettysing.,
86,.@diistantecho Your wee sister believes in both Santa Claus and feminism. Think harder about what that means.,Feminist Movement,AGAINST,∀x (believes in both Santa Claus and feminism(x) → questions the belief in both Santa Claus and feminism(x)) → opposed,∀x (believes in both Santa Claus and feminism(x) → questions the belief in both Santa Claus and feminism(x)) → opposed,1,"Hey, @diistantecho, your younger sister has faith in both feminism and Santa Claus. It's worth reflecting on the implications of that.",
87,@dancerlwt Have you considered changing your Twitter handle to vagina monologue?,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,"Hey @dancerlwt, have you thought about changing your Twitter handle to Vagina Monologues? #FeministMovement",
88,Just give me the attention you never gave anyone else. #ExtremeRules #NepalEarthquake #FreddieGray #RHOAReunion,Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The sentence mentions various issues that need attention, but does not specifically mention the given target 'Feminist Movement'. So the attitude towards the feminist movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the feminist movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the feminist movement(x)) → neutral,0,"Please pay attention to me the way you never paid attention to anyone else. Let's not forget about the issues such as ExtremeRules, NepalEarthquake, FreddieGray and RHOAReunion that also need our attention.",
89,".@nycinterlude Don't worry, honey. Intelligence is a roadblock to full, unquestioning faith in feminism. Bleated be!",Feminist Movement,AGAINST,∀x ((is intelligence(x) ∧ is a roadblock(x)) → is unquestioning faith(is the feminist movement(x))) → opposed,∀x ((is intelligence(x) ∧ is a roadblock(x)) → is unquestioning faith(is the feminist movement(x))) → opposed,1,"Dear NYC Interlude, please don't worry. The person who wrote this believes that intelligence can hinder one's ability to blindly follow the feminist movement. They end their message with 'Bleated be!' which is a sarcastic take on 'Blessed be!' commonly used by feminists.",
90,I am a feminist.I've been a female for a long time now.It'd be stupid not to be on my own side-Maya Angelou-#feminist #humanist,Feminist Movement,FAVOR,∀x ((is the feminist movement(x) ∧ supports themselves(x)) ∧ quotes Maya Angelou(x)) → support,∀x ((is the feminist movement(x) ∧ supports themselves(x)) ∧ quotes Maya Angelou(x)) → support,1,"I am a feminist. I have been a female for a long time now. It would be stupid not to be on my own side, as Maya Angelou said. #feminist #humanist",
91,.@feminismvibes Men don't admit to being raped as readily as women do. So your question is feminist bullshit.,Feminist Movement,AGAINST,∀x ((¬is considered bullshit(x) ∧ ¬is the feminist movement(x)) → is opposed(x)) → opposed,∀x ((¬is considered bullshit(x) ∧ ¬is the feminist movement(x)) → is opposed(x)) → opposed,1,The statement made by @feminismvibes about men not admitting to being raped as easily as women being a feminist myth is deemed unacceptable.,
92,"@vote4pedro___ she lied you idiot, it's a fact & the reason that you won't acknowledge those facts is also the reason why",Feminist Movement,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The sentence is expressing support for the feminist movement and criticizing someone for not acknowledging facts related to it. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x is the feminist movement.
A(x): x is acknowledged.
C(x): x is criticized.
Support: ∀x ((F(x) ∧ ¬A(x)) → C(x))",∀x ((is the feminist movement(x) ∧ ¬is acknowledged(x)) → is criticized(x)) → support,0,"She lied, you idiot. It's a fact and the reason why you won't acknowledge those facts is also the reason why. #FeministMovement",
93,"@AnandDaranand am not stopping your FOE on ur own TL,if u notice;was encouraging u to post topics I'm interested in on my TL #VAW",Feminist Movement,NONE,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,"I'm not preventing you from exercising your freedom of expression on your own timeline, but if you notice, I was just suggesting that you post topics related to violence against women on my timeline.",
94,Courting patriarchal approval condemns your sisters to abuse about their physical appearance #patriarchyisugly,Feminist Movement,FAVOR,∀x (is the feminist movement(x) → (condemns sisters to abuse about their physical appearance(x) ∧ supports the statement that patriarchy is ugly(x))) → support,∀x (is the feminist movement(x) → (condemns sisters to abuse about their physical appearance(x) ∧ supports the statement that patriarchy is ugly(x))) → support,1,"If you seek validation from the patriarchy, you are contributing to the mistreatment of women based on their looks. The patriarchy is an ugly system that oppresses women. #patriarchyisugly",
95,@SkyNews  @EamonnHolmes @SkyJacquie guy from 'beach body ready' advert being interviewed.Conclusion=arrogant male chauvinist idiot,Feminist Movement,FAVOR,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is related to the Feminist Movement(x)) → neutral,1,Sky News and presenters Eamonn Holmes and SkyJacquie are interviewing the guy from the 'Beach Body Ready' advertisement. The conclusion drawn from the interview is that he is an arrogant male chauvinist idiot.,
96,@rsiereilly I've been pretty well. Enjoyed your response to,Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The speaker enjoyed the AI assistant's response to the Feminist Movement. So the attitude towards the Feminist Movement is support.

First-order logic:
E(x): x enjoys something.
R(x): x is a response.
F(x): x is the Feminist Movement.
Support: E(R(F(x)))",enjoys something(is a response(is the Feminist Movement(x))) → support,0,I have been doing well. I enjoyed your response to the Feminist Movement.,
97,"Contempo Qiwaamah:longer paid maternity leave,flexi working hours,on-site childcare,breastfeeding/breastpumping rooms,equal pay",Feminist Movement,FAVOR," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The contemporary feminist movement advocates for various rights and benefits for women, such as longer paid maternity leave, flexible working hours, on-site childcare facilities, breastfeeding and breast pumping rooms, and equal pay. So the attitude towards the feminist movement is support.

First-order logic:
F(x): x is the feminist movement.
A(x): x advocates for women's rights.
S(x): x supports longer paid maternity leave.
W(x): x supports flexible working hours.
C(x): x supports on-site childcare facilities.
B(x): x supports breastfeeding and breast pumping rooms.
E(x): x supports equal pay.
Support: ∀x (F(x) → (A(x) ∧ S(x) ∧ W(x) ∧ C(x) ∧ B(x) ∧ E(x)))",∀x (is the feminist movement(x) → (advocates for women's rights(x) ∧ supports longer paid maternity leave(x) ∧ supports fleible working hours(x) ∧ supports on-site childcare facilities(x) ∧ supports breastfeeding and breast pumping rooms(x) ∧ supports equal pay(x))) → support,0,"The contemporary feminist movement calls for longer paid maternity leave, flexible working hours, on-site childcare facilities, breastfeeding and breast pumping rooms, and equal pay for women.",
98,@MrMikeCalta Proud to say I don't listen to fat crossed eyed MJ,Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,I am proud to say that I do not listen to Michael Jackson who is described as fat and crossed-eyed by Mr. Mike Calta on Twitter.,
99,"@rimmedlarry Actually, the tag was made by feminists so they can narcissistically post selfies to prove they're not ugly.",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ created the tag(x)) → (posts selfies(x) ∧ ¬is ugly(x))) → opposed,∀x ((is the feminist movement(x) ∧ created the tag(x)) → (posts selfies(x) ∧ ¬is ugly(x))) → opposed,1,"Actually, the hashtag was created by feminists in order to share pictures of themselves confidently and to debunk societal beauty standards that shame women.",
100,I have noticed that you never see any really beautiful feminists. I wonder why?,Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is part of the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is part of the Feminist Movement(x)) → neutral,1,I have observed that there are no extremely attractive women who identify as feminists. It makes me curious as to why this is the case.,
101,@james_WTF don't be saying these inconvenient truths. It might hurt the narrative.,Feminist Movement,NONE,∀x ((is mentioned(x) ∧ hurts the narrative(x)) → ¬is the Feminist Movement(x)) → neutral,∀x ((is mentioned(x) ∧ hurts the narrative(x)) → ¬is the Feminist Movement(x)) → neutral,1,"James, please do not mention these uncomfortable facts as they may damage the feminist movement's agenda.",
102,"@draumkunta also, sorry I'm too busy being a gorgeous feminist to give a shit about your beauty standards",Feminist Movement,FAVOR,∀x (is being supported(x) → is the feminist movement(x)) → support,∀x (is being supported(x) → is the feminist movement(x)) → support,1,"I apologize, but I am currently occupied with being a stunning supporter of the feminist movement, and I do not care about conforming to societal beauty norms.",
103,@bethany_jayneW its cool I got the greenlight I'm back on ur side,Feminist Movement,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The speaker is expressing support for the feminist movement. So the attitude towards the feminist movement is support.

First-order logic:
S(x): x is speaker.
A(x): x approves.
R(x): x is on the side.
F(x): x is feminist movement.
Support: ∀x ((S(x) ∧ A(x)) → (R(x) ∧ F(x)))",∀x ((is speaker(x) ∧ approves(x)) → (is on the side(x) ∧ is feminist movement(x))) → support,0,"It's cool, I got the approval, I'm back on your side. #FeministMovement",
104,"@_sarcasmspasm @MT8_9 Then there's the added level of irony: Their chosen figureheads: Not really ""body positive"" amirite?",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ is a chosen figurehead(x)) → ¬is body positive(x)) → opposed,∀x ((is the feminist movement(x) ∧ is a chosen figurehead(x)) → ¬is body positive(x)) → opposed,1,"When @_sarcasmspasm and @MT8_9 bring up the topic, there is an extra level of irony because the feminist movement leaders they support are not actually promoting body positivity, don't you think so?",
105,Your physical appearance doesn't define your worth.People should be heard whether theyre conventionally attractive or not.,Feminist Movement,FAVOR,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The sentence promotes the idea that worth is not based on physical appearance and everyone should have a voice regardless of societal beauty standards. So the attitude towards the Feminist Movement is support.

First-order logic:
W(x): x's worth is not defined by physical appearance.
V(x): x should have a voice.
F(x): x fits societal beauty standards.
Support: ∀x ((W(x) ∧ V(x)) ∧ (¬F(x)))",∀x (('s worth is not defined by physical appearance(x) ∧ should have a voice(x)) ∧ (¬fits societal beauty standards(x))) → support,0,"Your worth is not defined by your physical appearance. Everyone should have a voice, regardless of whether they fit societal beauty standards or not.",
106,All the feminist block me because I speak true.,Feminist Movement,AGAINST,"∀x (is part of the feminist movement(x) → blocks y(x, me)) ∧ ∀x (blocks y(x, me) → speaks the truth(me)) → opposed","∀x (is part of the feminist movement(x) → blocks y(x, me)) ∧ ∀x (blocks y(x, me) → speaks the truth(me)) → opposed",1,All the feminist block me on Twitter because I speak the truth.,
107,I'm going to walk you thru this @helen_a13 because I get feminists have NO idea what they are saying...  @BristolBen,Feminist Movement,AGAINST,∀x (is a feminist(x) → has no idea what they are saying(x)) → is opposed(Feminist Movement) → opposed,∀x (is a feminist(x) → has no idea what they are saying(x)) → is opposed(Feminist Movement) → opposed,1,"I am willing to guide you step by step in this matter, Helen, as I understand that feminists often lack understanding about the topics they discuss. -BristolBen",
108,@MsLuuna women don't need to shave.,Feminist Movement,FAVOR,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The statement is made by MsLuuna and it is about women not needing to shave. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,MsLuuna said that women do not need to shave.,
109,The only thing ugly is the god damn opinions of the idiotic people who started this tag,Feminist Movement,NONE," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: The opinions of the people who started this tag are idiotic and ugly. So the attitude towards the Feminist Movement is opposed.

First-order logic:
O(x): x is an opinion.
I(x): x is idiotic.
U(x): x is ugly.
F(x): x started the Feminist Movement.
Opposed: ∀x ((O(x) ∧ F(x)) → (I(x) ∨ U(x)))",∀x ((is an opinion(x) ∧ started the Feminist Movement(x)) → (is idiotic(x) ∨ is ugly(x))) → opposed,0,The opinions of the people who started this tag are incredibly idiotic and ugly.,
110,"Wives who dislike cooking mk husbands diet, saying they'll stay fit Actually they want to avoid cooking ;) MCP #WomensProgress2015",Feminist Movement,FAVOR,∀x ((is a wife(x) ∧ dislikes cooking(x)) → (is on a diet(x) ∧ wants to avoid cooking(x))) ∧ is part of the feminist movement(WomensProgress2015) → is opposed(is part of the feminist movement(x)) → opposed,∀x ((is a wife(x) ∧ dislikes cooking(x)) → (is on a diet(x) ∧ wants to avoid cooking(x))) ∧ is part of the feminist movement(WomensProgress2015) → is opposed(is part of the feminist movement(x)) → opposed,1,"Wives who do not enjoy cooking make their husbands eat a specific diet, stating that it will keep them healthy. However, their true intention is to avoid cooking. This behavior is considered as Male Chauvinistic Patriarchy. #WomensProgress2015",
111,"These SJWs are so homogenous and blur together so well it's like dealing with one giant,rainbow-headed monster. #GamerGate",Feminist Movement,AGAINST,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,1,"These Social Justice Warriors are so similar and indistinguishable from one another that it feels like dealing with a massive, diverse creature with rainbow-colored hair. The hashtag used is #GamerGate.",
112,#Feminists can now prove Wage Gap... yet no lawsuits have come forward of women paid less... maybe it doesn't exist.,Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ can prove the wage gap(x)) ∧ ¬has filed a lawsuit(x)) → ¬the wage gap eists → opposed,∀x ((is the feminist movement(x) ∧ can prove the wage gap(x)) ∧ ¬has filed a lawsuit(x)) → ¬the wage gap eists → opposed,1,"Feminists now have evidence to prove the Wage Gap. However, there have been no reported lawsuits filed by women who are paid less. It could be that the Wage Gap doesn't actually exist.",
113,Feminists are not ugly lol they do make me laugh though. They are the most hypocritical people on the planet,Feminist Movement,AGAINST,∀x ((is a feminist(x) → is hypocritical(x)) ∧ (is a feminist(x) → makes the speaker laugh(x))) → opposed,∀x ((is a feminist(x) → is hypocritical(x)) ∧ (is a feminist(x) → makes the speaker laugh(x))) → opposed,1,"Feminists are not physically unattractive, but they amuse me. However, they are the most hypocritical individuals on earth.",
114,Wonder what it'd be like to wear a dress and NOT be sexually harassed for it.  #YesAllWomen,Feminist Movement,FAVOR,∀x ((wears a dress(x) ∧ ¬is seually harassed(x)) → supports the feminist movement(x)) → support,∀x ((wears a dress(x) ∧ ¬is seually harassed(x)) → supports the feminist movement(x)) → support,1,"I wonder what it would be like to wear a dress and not be sexually harassed for it. Yes, all women experience this issue.",
115,Lehi high school is my favorite school due to @cltnroberts ps yo gleaves hit me up #MondayMotivation #WhatAreYouAfraidOf,Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,"Lehi High School is my favorite school because of the influence of @cltnroberts. By the way, Yo Gleaves, please contact me. #MondayMotivation #WhatAreYouAfraidOf",
116,"If you want to empower women, you need to disempower the warlords! Zahara Langhi from Libya #WILPF100 #wsw2015 #ikff #peace #war",Feminist Movement,FAVOR," Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: Zahara Langhi emphasized the need to disempower warlords in order to empower women. This was mentioned in the context of various feminist movements and hashtags. So the attitude towards the feminist movement is support.

First-order logic:
E(x): x emphasizes.
D(x): x disempowers.
W(x): x is a warlord.
P(x): x empowers.
F(x): x is a feminist movement.
Support: ∀x ((E(x) ∧ D(x)) → (W(x) ∧ P(x))) ∧ (M(x) → F(x))",∀x ((emphasizes(x) ∧ disempowers(x)) → (is a warlord(x) ∧ empowers(x))) ∧ (M(x) → is a feminist movement(x)) → support,0,"Zahara Langhi from Libya emphasized that in order to empower women, it is necessary to disempower the warlords. This was mentioned in the context of the Women's International League for Peace and Freedom's 100th anniversary, Women's Strike Week 2015, the International Kurdish Women's Freedom Movement and the hashtags #peace and #war. #WILPF100 #wsw2015 #ikff",
117,hey @JCDFitness stop teiggering me with ur man gap on the bus i will fight the patriarchy until ur in jail. ty #Equality2015,Feminist Movement,FAVOR,∀x ((triggers someone(is JCDFitness(x)) ∧ is the patriarchy(x)) → is in jail(is JCDFitness(x))) ∧ supports the Feminist Movement(is the Feminist Movement(x)) → support,∀x ((triggers someone(is JCDFitness(x)) ∧ is the patriarchy(x)) → is in jail(is JCDFitness(x))) ∧ supports the Feminist Movement(is the Feminist Movement(x)) → support,1,"Hey JCDFitness, please stop triggering me with your man spreading on the bus. I will fight against the patriarchal system until you are held accountable for your actions. Thank you. #Equality2015",
118,What is wrong with you people. Women with self respect should be coveted. Or have we been listening to too much Rush?,Feminist Movement,FAVOR,∀x ((is the feminist movement(x) → should be valued(x)) ∧ is influenced by Rush(x)) → support,∀x ((is the feminist movement(x) → should be valued(x)) ∧ is influenced by Rush(x)) → support,1,What is wrong with you people? Women who have self-respect should be appreciated. Or have we been influenced too much by Rush Limbaugh?,
119,"Hey first-world country white women bitching about gender inequality, you're going to be fine #killallmen",Feminist Movement,AGAINST,∀x ((is the feminist movement(x) ∧ is complaining about gender inequality(x)) → is opposed(x)) → opposed,∀x ((is the feminist movement(x) ∧ is complaining about gender inequality(x)) → is opposed(x)) → opposed,1,"Hey, white women from first world countries complaining about gender inequality, don't worry too much, everything will be alright. Using the hashtag #killallmen is not a helpful way to address the issue.",
120,"Hey, all you #prolife-ers, if Socrates was born mortal, and his mother thus doomed him to die, is she a murderer?",Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,"Hey, all of you who are against abortion (#prolife), if Socrates was born mortal and his mother knew that he would eventually die, does that make her a murderer?",
121,RT @WeNeedFeminism: I don't want to choose between having a family or having a career,Feminist Movement,FAVOR,∀x (represents the feminist movement(x) → supports the idea of not having to choose between having a family or having a career(x)) → support,∀x (represents the feminist movement(x) → supports the idea of not having to choose between having a family or having a career(x)) → support,1,Retweet We Need Feminism: I do not want to be forced to make a choice between starting a family and pursuing a career.,
122,@EmWallbank listen well I'm ready to tell about a need that I cannot deny #hsmsong,Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence refer target 'Feminist Movement'!
Simplified Sentence: The speaker is ready to discuss a need related to the feminist movement. So the attitude towards the feminist movement is support.

First-order logic:
N(x): x is a need.
D(x): x is denied.
H(x): x has hashtag #hsmsong.
F(x): x is related to the feminist movement.
Support: ∀x ((N(x) ∧ ¬D(x)) → (H(x) ∧ F(x)))",∀x ((is a need(x) ∧ ¬is denied(x)) → (has hashtag #hsmsong(x) ∧ is related to the feminist movement(x))) → support,0,"@EmWallbank, listen well. I am ready to talk about a need that I cannot deny with the hashtag #hsmsong.",
123,@evelynlns @jes_chastain Agree 100 %! She radiates beauty from the inside out. Such a role model for all,Feminist Movement,FAVOR,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,I agree completely with @evelynlns and @jes_chastain. She emanates beauty that comes from her character. She is a great example for everyone to follow.,
124,Anyone else starting to notice the general demographic of feminists is like fucking high-schoolers.,Feminist Movement,AGAINST,"∀x (is a feminist(x) → is of the general demographic of y(x, is a feminist) ∧ is of the general demographic of y(x, is a high-schooler)) → opposed","∀x (is a feminist(x) → is of the general demographic of y(x, is a feminist) ∧ is of the general demographic of y(x, is a high-schooler)) → opposed",1,Is anyone else beginning to realize that the typical demographic of feminists resembles high-schoolers in terms of their behavior?,
125,Sexism is power plus prejudice? So Anita is sexist by her own definition because of her new title in time #Anitasarkeesian,Feminist Movement,AGAINST,∀x ((is seist(x) ∧ x = Anita) → is the feminist movement(x)) → opposed,∀x ((is seist(x) ∧ x = Anita) → is the feminist movement(x)) → opposed,1,"According to Anita Sarkeesian's definition that sexism is power plus prejudice, it could be argued that she is being sexist herself due to her new title in Time magazine. #AnitaSarkeesian",
126,"Women are strong, women are smart, women are bold. #FeministsAreBeautifulisalovemovement",Feminist Movement,FAVOR,∀x (is the Feminist Movement(x) → (is strong(x) ∧ is smart(x) ∧ is bold(x))) → support,∀x (is the Feminist Movement(x) → (is strong(x) ∧ is smart(x) ∧ is bold(x))) → support,1,"Women are strong, women are smart, and women are bold. The hashtag #FeministsAreBeautifulisalovemovement promotes the idea that feminism is about love and positivity towards women.",
127,Want revenge for being a slut?  Cry rape.  Then lie to the world and carry a mattress with you.  #rape #UglyFeminist,Feminist Movement,AGAINST,∀x (is the Feminist Movement(x) → is opposed(x)) → opposed,∀x (is the Feminist Movement(x) → is opposed(x)) → opposed,1,Do you want to seek revenge for being sexually promiscuous? Falsely accuse someone of rape. Then deceive everyone by publicly carrying a mattress with you. #rape #UglyFeminist,
128,people actually brag about how dank their shatter wax shit is on instagram pls kill me #lol #dabs #wax #420,Feminist Movement,NONE,"Let's break it down step by step. First, simplify the sentence to extract relevant information related to the target attitude. Then, provide the attitude conclusion.
Judge:  The sentence don't refer target 'Feminist Movement'!
Simplified Sentence: No mention or reference to given target 'Feminist Movement'. So the attitude towards the Feminist Movement is neutral.

First-order logic:
M(x): x is mentioned.
R(x): x is referenced.
F(x): x is the Feminist Movement.
Neutral: ∀x (¬(M(x) ∨ R(x)) → ¬F(x))",∀x (¬(is mentioned(x) ∨ is referenced(x)) → ¬is the Feminist Movement(x)) → neutral,0,"There are individuals on Instagram boasting about the potency of their concentrated marijuana, which is referred to as shatter wax. The use of hashtags such as #lol, #dabs, #wax, and #420 are indicative of this subculture.",
129,Gotta love the respect feminists give to those that don't wanna be a feminist (note the sarcasm) #IDontNeedFeminism,Feminist Movement,AGAINST,"∀x (is the feminist movement(x) → ¬gives respect to y(x, does not want to be a feminist(x))) ∧ epresses sarcasm(gives respect to y(x, does not want to be a feminist(x))) → opposed","∀x (is the feminist movement(x) → ¬gives respect to y(x, does not want to be a feminist(x))) ∧ epresses sarcasm(gives respect to y(x, does not want to be a feminist(x))) → opposed",1,"I find it ironic how feminists show little respect to individuals who choose not to identify as feminists, as evidenced by the sarcastic tone of the hashtag #IDontNeedFeminism.",
130,"@KrewellaJahan feminism does not equal woman's rights. Feminism is about vaulting one gender over another, NOT equality.",Feminist Movement,AGAINST,∀x ((is feminism(x) → ¬is women's rights(x)) ∧ (is feminism(x) → prioritizes one gender over another(x)) ∧ (¬is feminism(x) → is about equality(x))) → opposed,∀x ((is feminism(x) → ¬is women's rights(x)) ∧ (is feminism(x) → prioritizes one gender over another(x)) ∧ (¬is feminism(x) → is about equality(x))) → opposed,1,"KrewellaJahan, I disagree with your statement. Feminism is not just about woman's rights but about achieving gender equality. It is not about favoring one gender over the other.",
